Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
139,101.1,843.1,118.3,211,1027,84,135
140,101.8,849.4,118.3,211,1027,84,136
141,102.6,855.8,118.3,211,1027,84,136
142,103.3,862.2,118.3,211,1027,84,136
143,104.1,868.6,118.2,212,1029,84,136
144,104.6,872.7,118.2,212,1029,84,136
145,105.3,879.1,118.7,209,1020,84,136
146,106.1,885.4,118.7,209,1020,84,136
147,106.8,891.8,118.6,210,1022,84,136
148,107.6,898.2,118.6,210,1022,84,136
149,108.3,904.5,118.3,211,1027,83,136
150,109.1,910.7,118.3,211,1027,83,136
151,109.8,917.0,119.6,205,1004,83,136
152,110.6,923.4,120.0,203,997,83,136
153,111.1,927.5,120.0,203,997,83,136
154,111.8,933.9,120.0,203,997,83,136
155,112.6,940.2,119.1,207,1013,83,136
156,113.3,946.5,119.1,207,1013,83,136
157,114.1,953.0,118.3,211,1027,84,136
158,114.8,959.3,118.3,211,1027,84,136
159,115.6,965.6,118.2,212,1029,84,136
160,116.1,969.8,118.2,212,1029,84,136
161,116.8,976.3,118.6,210,1022,84,137
162,117.6,982.5,118.6,210,1022,84,137
163,118.3,988.8,119.1,207,1013,83,137
164,119.1,995.0,119.1,207,1013,83,137
165,119.8,1001.3,120.3,201,991,82,137
166,120.6,1007.7,120.3,201,991,82,137
167,121.3,1014.0,119.7,204,1002,83,137
168,122.1,1020.2,119.7,204,1002,83,137
169,122.8,1026.7,119.1,207,1013,83,137
170,123.3,1030.8,119.1,207,1013,83,137
171,124.1,1037.0,119.2,207,1011,83,136
172,124.8,1043.2,119.2,207,1011,83,136
173,125.6,1049.4,120.8,199,983,82,136
174,126.3,1055.8,120.8,199,983,82,136
175,127.1,1062.1,120.4,201,990,83,136
176,127.8,1068.3,120.4,201,990,83,136
177,128.6,1074.5,120.3,201,991,82,136
178,129.3,1080.7,120.3,201,991,82,136
179,130.1,1086.9,121.6,195,969,82,136
180,130.8,1093.2,119.9,203,998,84,136
181,131.3,1097.4,119.9,203,998,84,136
182,132.1,1103.7,119.9,203,998,84,136
183,132.8,1110.1,118.6,210,1022,83,136
184,133.6,1116.4,118.6,210,1022,83,136
185,134.3,1122.6,119.8,204,1000,83,137
186,135.1,1128.9,119.8,204,1000,83,137
187,135.8,1135.2,119.8,204,1000,83,137
188,136.6,1141.6,119.8,204,1000,83,137
189,137.3,1147.9,119.1,207,1013,83,138
190,137.8,1152.1,119.1,207,1013,83,138
191,138.6,1158.4,118.9,208,1016,83,138
192,139.3,1164.6,118.9,208,1016,83,138
193,140.1,1170.8,120.8,199,983,82,138
194,140.8,1177.0,120.8,199,983,82,138
195,141.6,1183.3,121.2,197,976,82,138
196,142.3,1189.5,121.2,197,976,82,138
197,143.1,1195.7,120.6,200,986,82,138
198,143.8,1202.1,120.6,200,986,82,138
199,144.6,1208.4,120.2,202,993,83,138
200,145.3,1214.7,119.0,208,1014,83,138
201,146.1,1221.0,119.0,208,1014,83,138
202,146.6,1225.2,119.0,208,1014,83,138
203,147.3,1231.5,119.6,205,1004,83,138
204,148.1,1237.7,119.6,205,1004,83,139
205,148.8,1244.1,119.7,204,1002,83,139
206,149.6,1250.3,119.7,204,1002,83,139
207,150.3,1256.5,120.2,202,993,82,139
208,151.1,1262.7,120.2,202,993,82,139
209,151.8,1268.7,122.1,192,961,81,139
210,152.6,1274.9,122.1,192,961,81,139
211,153.3,1281.1,122.0,193,963,81,140
212,154.1,1287.3,122.0,193,963,81,140
213,154.8,1293.5,121.4,196,973,81,140
