Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
64,104.0,815.4,129.8,160,850,73,134
65,105.5,827.1,129.4,162,855,74,134
66,107.0,838.8,128.4,165,869,74,134
67,109.0,854.6,126.9,171,889,75,135
68,110.5,866.5,127.3,170,883,75,135
69,112.0,878.6,124.6,181,922,77,135
70,113.5,891.6,118.0,213,1033,83,135
71,1.4,14.6,99.7,353,1515,98,135
72,2.9,30.6,94.7,412,1718,102,135
73,3.9,41.4,93.6,427,1768,102,135
74,4.9,52.1,93.3,431,1783,102,136
75,6.4,68.1,93.9,423,1754,101,137
76,7.4,78.5,95.7,399,1674,98,137
77,8.9,94.0,97.8,374,1587,97,138
78,9.9,104.5,96.2,393,1653,99,138
79,10.9,114.8,96.4,391,1644,98,139
80,12.4,130.4,96.6,388,1636,98,140
81,13.4,140.8,96.8,386,1628,99,141
82,14.9,156.5,96.0,396,1661,98,142
83,15.9,167.1,95.8,398,1670,99,143
84,17.4,182.6,96.5,389,1640,97,145
85,18.4,192.7,98.8,363,1548,95,146
86,19.9,208.0,98.6,365,1556,97,146
87,20.9,218.3,97.9,373,1583,98,147
88,21.9,228.8,96.4,391,1644,98,147
89,23.4,244.2,97.2,381,1611,98,149
90,24.4,254.5,97.8,374,1587,98,149
91,25.9,269.9,97.3,380,1607,98,149
92,26.9,280.4,96.5,389,1640,100,149
93,28.4,296.2,95.7,399,1674,100,150
94,29.4,306.8,94.9,410,1709,101,150
95,30.4,317.6,93.4,430,1778,103,150
96,31.9,333.7,93.3,431,1783,102,150
97,32.9,344.5,93.4,430,1778,101,151
98,34.4,360.4,94.7,412,1718,100,151
99,35.4,370.7,96.4,391,1644,97,151
100,36.4,381.0,97.7,375,1591,98,152
101,37.9,396.3,97.8,374,1587,96,152
102,38.9,406.3,100.0,350,1504,94,152
103,40.4,421.3,100.1,349,1500,94,153
104,41.4,431.2,101.5,335,1451,93,154
105,42.9,446.2,101.3,337,1458,95,154
106,44.4,461.3,98.9,362,1545,96,155
107,45.8,471.2,134.9,143,790,92,156
108,2.1,21.9,109.5,267,1217,95,134
109,3.6,37.7,97.2,381,1611,99,135
110,4.6,48.7,94.5,415,1727,103,135
111,5.6,59.7,91.6,455,1867,105,135
112,7.1,76.2,91.5,457,1872,104,136
113,8.1,87.1,91.6,455,1867,104,137
114,9.1,97.9,92.0,449,1846,104,137
115,10.6,113.8,93.4,430,1778,102,138
116,11.6,124.4,94.7,412,1718,101,138
117,12.6,134.9,95.0,408,1704,100,139
118,14.1,151.0,96.5,389,1640,99,140
119,15.1,162.1,92.1,448,1841,106,141
120,16.1,173.5,89.3,491,1991,107,142
121,17.1,184.5,89.7,485,1968,105,143
122,18.6,201.4,90.6,471,1919,106,143
123,19.6,212.6,89.2,493,1997,106,144
124,20.6,223.8,89.4,490,1985,106,145
125,22.1,240.2,90.7,469,1914,104,146
126,23.1,251.4,91.1,463,1893,105,147
127,24.1,262.6,89.8,483,1963,106,148
128,25.1,273.5,90.7,469,1914,104,148
129,26.6,290.2,91.6,455,1867,105,149
130,27.6,301.4,89.9,482,1957,107,150
131,28.6,312.6,89.4,490,1985,106,151
132,29.6,323.8,90.5,472,1925,107,152
133,31.1,340.7,88.9,498,2014,107,154
134,32.1,352.0,89.7,485,1968,107,155
135,33.1,363.7,88.4,507,2043,111,156
136,34.1,375.1,86.2,546,2180,110,156
137,35.6,392.3,87.8,517,2079,109,157
138,36.6,403.4,88.6,503,2031,107,158
139,37.6,414.5,89.1,495,2002,106,158
140,38.6,425.4,91.0,464,1898,104,159
141,40.1,441.6,92.7,439,1812,103,160
142,41.1,452.4,93.2,432,1787,102,160
143,42.1,463.1,93.4,430,1778,101,161
144,43.6,478.9,94.5,415,1727,100,162
145,44.6,489.3,95.4,403,1687,99,162
146,1.5,14.2,120.1,202,995,93,146
147,3.0,30.2,95.5,402,1682,104,146
148,4.0,41.5,89.2,493,1997,108,146
149,5.0,53.0,87.5,522,2098,109,146
150,6.0,64.6,87.5,522,2098,109,146
151,7.5,81.8,87.2,528,2116,109,146
152,8.5,93.3,87.4,524,2104,109,146
153,9.5,104.6,88.1,512,2061,108,147
154,10.5,115.8,90.3,475,1935,105,147
155,12.0,132.1,92.0,449,1846,105,148
156,13.0,143.3,90.5,472,1925,107,148
157,14.0,154.5,90.0,480,1952,106,149
158,15.0,165.5,90.8,468,1909,106,150
159,16.5,182.5,88.8,500,2020,108,150
160,17.5,193.7,89.1,495,2002,107,151
161,18.5,204.9,90.3,475,1935,105,152
162,20.0,221.5,90.8,468,1909,105,153
163,21.0,232.4,91.3,460,1882,104,154
164,22.0,243.3,91.7,454,1862,103,155
165,23.0,254.3,92.2,447,1836,103,155
166,24.5,270.7,91.5,457,1872,104,156
167,25.5,281.5,92.4,444,1826,103,157
168,26.5,292.3,93.1,434,1792,102,158
169,28.0,308.2,94.5,415,1727,100,159
170,29.0,318.6,95.7,399,1674,100,160
171,30.5,334.6,95.1,407,1700,101,161
172,31.5,345.1,94.9,410,1709,101,162
173,32.5,355.7,94.5,415,1727,102,162
174,34.0,371.8,93.7,425,1764,102,164
175,35.0,382.5,94.6,413,1722,101,164
176,36.0,393.0,94.7,412,1718,100,165
177,37.5,408.7,96.2,393,1653,99,165
178,38.5,419.1,96.5,389,1640,99,166
179,40.0,434.7,96.0,396,1661,99,167
180,41.0,445.1,96.7,387,1632,99,167
181,42.5,460.5,97.4,379,1603,97,168
182,43.5,470.8,98.1,371,1575,96,168
183,45.0,485.0,102.5,325,1418,88,169
184,1.9,15.7,132.4,151,818,86,149
185,2.9,26.0,100.4,346,1490,100,148
186,4.4,42.5,91.9,451,1851,104,148
187,5.4,53.4,91.6,455,1867,104,147
188,6.4,64.4,91.6,455,1867,103,147
189,7.9,80.8,92.3,445,1831,103,147
190,8.9,91.5,92.8,438,1807,103,148
191,9.9,102.7,90.7,469,1914,105,148
192,11.4,119.3,90.3,475,1935,105,149
193,12.4,130.4,90.7,469,1914,105,149
194,13.4,141.5,90.5,472,1925,106,150
195,14.4,152.7,90.3,475,1935,106,150
196,15.9,169.4,89.8,483,1963,106,151
197,16.9,180.6,90.0,480,1952,107,152
198,17.9,191.9,89.3,491,1991,107,152
199,18.9,203.3,89.0,496,2008,109,153
200,20.4,220.2,88.0,514,2067,109,153
201,21.4,231.6,88.7,502,2026,108,154
202,22.4,242.9,88.9,498,2014,107,154
203,23.4,254.1,90.1,479,1946,106,155
204,24.9,270.6,90.7,469,1914,105,156
205,25.9,281.6,92.0,449,1846,103,157
206,26.9,292.6,91.1,463,1893,105,158
207,28.4,309.1,91.4,458,1877,104,159
208,29.4,319.9,92.0,449,1846,102,159
209,30.4,330.7,93.3,431,1783,102,160
210,31.9,346.4,94.6,413,1722,99,162
211,32.9,357.0,95.5,402,1682,99,162
212,33.9,367.4,96.3,392,1648,98,163
213,35.4,382.9,96.8,386,1628,98,164
214,36.4,393.3,97.5,378,1599,98,165
215,37.9,408.4,97.7,375,1591,96,165
216,38.9,418.7,99.7,353,1515,95,166
217,40.4,433.7,99.9,351,1508,96,167
218,41.4,443.7,100.2,348,1497,95,168
219,42.9,458.4,102.1,329,1431,93,169
220,43.9,467.9,105.1,301,1337,88,169
221,45.8,480.7,144.1,117,702,76,170
222,2.8,22.5,125.4,177,910,82,150
223,3.8,33.1,104.6,306,1352,97,150
224,5.3,50.0,93.2,432,1787,105,150
225,6.3,61.4,89.0,496,2008,108,150
226,7.3,72.8,87.3,526,2110,109,150
227,8.3,84.2,88.2,510,2055,107,150
228,9.3,95.5,88.7,502,2026,107,150
229,10.8,112.3,89.4,490,1985,107,151
230,11.8,123.5,89.1,495,2002,107,151
231,12.8,134.7,89.6,487,1974,106,151
232,13.8,145.7,90.3,475,1935,105,152
233,15.3,162.4,90.7,469,1914,106,152
234,16.3,173.6,90.2,477,1941,107,153
235,17.3,184.7,89.6,487,1974,106,154
236,18.8,201.4,91.5,457,1872,104,154
237,19.8,212.7,89.6,487,1974,107,155
238,20.8,224.0,89.2,493,1997,107,156
239,21.8,235.3,88.8,500,2020,107,157
240,22.8,246.5,89.0,496,2008,106,157
241,24.3,263.1,89.9,482,1957,105,158
242,25.3,273.8,91.7,454,1862,102,159
243,26.8,289.7,94.5,415,1727,100,161
244,27.8,300.3,94.3,417,1736,100,161
245,28.8,310.9,95.0,408,1704,100,162
246,30.3,326.5,95.7,399,1674,100,163
247,31.3,336.9,96.6,388,1636,98,164
248,32.8,352.7,95.8,398,1670,102,165
249,33.8,362.8,95.2,406,1696,98,166
250,34.8,372.8,99.4,356,1526,95,167
251,36.3,387.8,100.7,343,1479,96,167
252,37.8,402.5,101.5,335,1451,93,169
253,38.8,412.2,103.3,318,1392,94,169
254,40.3,426.5,103.6,315,1383,91,170
255,41.3,436.0,104.5,307,1355,91,171
256,42.8,449.9,107.0,286,1283,90,171
257,44.3,462.8,110.4,260,1195,83,172
