Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
46,32.6,239.2,107.9,279,1258,87,102
47,33.1,243.8,108.1,277,1253,87,103
48,33.9,250.8,108.1,277,1253,87,104
49,34.6,257.7,108.4,275,1245,87,104
50,35.4,264.7,108.4,275,1245,87,105
51,35.9,269.2,108.4,275,1245,87,106
52,36.6,276.1,108.4,275,1245,87,106
53,37.4,283.1,108.8,272,1235,86,107
54,38.1,289.9,108.8,272,1235,86,108
55,38.9,296.9,109.2,269,1225,86,109
56,39.4,301.4,109.2,269,1225,86,109
57,40.1,308.2,109.7,265,1212,86,110
58,40.9,315.0,109.7,265,1212,86,111
59,41.6,321.8,110.9,257,1183,86,111
60,42.4,328.8,110.9,257,1183,86,112
61,43.1,335.6,109.6,266,1214,87,113
62,43.6,340.1,109.6,266,1214,87,113
63,44.4,346.9,109.6,266,1214,86,114
64,45.1,353.7,109.6,266,1214,86,114
65,45.9,360.4,111.8,250,1161,84,115
66,46.6,367.1,111.8,250,1161,84,115
67,47.4,373.8,111.7,251,1164,84,116
68,47.9,378.3,111.7,251,1164,84,116
69,48.6,385.1,112.9,243,1137,84,116
70,49.4,392.0,112.9,243,1137,84,117
71,50.1,398.6,109.4,267,1219,88,117
72,50.6,402.8,109.4,267,1219,88,117
73,51.4,409.3,116.3,222,1065,89,117
74,52.1,415.6,116.3,222,1065,89,117
75,52.9,421.9,118.4,211,1025,86,117
76,53.6,428.0,121.7,194,968,85,117
77,54.1,432.1,121.7,194,968,85,118
78,54.9,438.4,121.7,194,968,85,118
79,55.6,444.7,120.6,200,986,86,118
80,56.4,451.0,120.6,200,986,86,118
81,57.1,457.2,119.3,206,1009,86,119
82,57.6,461.4,119.3,206,1009,86,119
83,58.4,467.6,120.8,199,983,85,119
84,59.1,473.7,120.8,199,983,85,120
85,59.9,480.0,122.3,191,958,84,121
86,60.6,486.3,119.9,203,998,86,121
87,61.1,490.4,119.9,203,998,86,121
88,61.9,496.7,119.9,203,998,86,122
89,62.6,502.8,120.5,200,988,85,122
90,63.4,509.1,120.5,200,988,85,123
91,63.9,513.4,120.6,200,986,86,124
92,64.6,519.7,120.6,200,986,86,124
93,65.4,526.0,119.4,206,1007,86,124
94,66.1,532.3,119.4,206,1007,86,125
95,66.9,538.6,119.4,206,1007,87,125
96,67.4,542.8,119.4,206,1007,87,125
97,68.1,549.2,118.8,209,1018,88,126
98,68.9,555.5,118.8,209,1018,88,127
99,69.6,561.8,118.4,211,1025,87,127
100,70.1,566.0,118.4,211,1025,87,127
101,70.9,572.2,119.5,205,1005,86,127
102,71.6,578.5,119.5,205,1005,86,127
103,72.4,584.7,121.3,196,974,85,127
104,72.9,588.9,121.3,196,974,85,128
105,73.6,595.2,120.0,203,997,88,128
106,74.4,601.8,120.0,203,997,88,128
107,75.1,608.2,117.3,217,1046,90,128
108,75.6,612.5,117.3,217,1046,90,128
109,76.4,619.1,115.8,225,1075,90,129
110,77.1,625.6,115.5,227,1081,90,129
111,77.6,630.0,115.5,227,1081,90,129
112,78.4,636.5,115.5,227,1081,90,129
113,79.1,642.9,115.5,227,1081,89,130
114,79.6,647.3,115.5,227,1081,89,130
115,80.4,653.7,116.0,224,1071,89,130
116,81.1,660.1,116.0,224,1071,89,131
117,81.9,666.4,117.7,215,1038,87,131
118,82.4,670.6,117.7,215,1038,87,131
119,83.1,676.9,118.9,208,1016,87,131
120,83.9,683.2,118.9,208,1016,87,132
121,84.6,689.5,119.7,204,1002,86,132
122,85.1,693.6,119.7,204,1002,86,132
123,85.9,699.8,120.5,200,988,85,133
124,86.6,706.0,120.5,200,988,85,133
125,87.4,712.2,122.1,192,961,84,133
126,88.1,718.3,122.1,192,961,84,133
127,88.9,724.5,121.9,193,964,85,134
128,89.4,728.8,121.9,193,964,85,134
129,90.1,734.9,121.1,197,978,85,134
130,90.9,741.3,121.1,197,978,85,135
131,91.6,747.5,119.4,206,1007,86,135
132,92.1,751.8,119.4,206,1007,86,135
133,92.9,757.9,120.4,201,990,85,135
134,93.6,764.2,120.4,201,990,85,135
135,94.4,770.4,120.7,199,985,86,135
136,95.1,776.6,120.7,199,985,86,135
137,95.6,780.8,121.1,197,978,85,135
138,96.4,787.0,121.1,197,978,85,135
139,97.1,793.3,120.9,198,981,85,135
140,97.9,799.5,120.9,198,981,85,135
141,98.6,805.7,120.5,200,988,86,135
142,99.1,809.9,120.5,200,988,86,135
143,99.9,816.0,121.0,198,979,85,135
144,100.6,822.2,121.0,198,979,85,135
145,101.4,828.5,121.7,194,968,86,135
146,102.1,834.9,119.0,208,1014,88,135
147,102.6,839.2,119.0,208,1014,88,135
148,103.4,845.5,119.0,208,1014,88,135
149,104.1,851.9,118.1,212,1031,88,135
150,104.9,858.2,118.9,208,1016,87,135
151,105.4,862.4,118.9,208,1016,87,135
152,106.1,868.6,118.9,208,1016,87,135
153,106.9,874.6,120.4,201,990,86,135
154,107.6,881.0,120.4,201,990,86,135
155,108.4,887.3,121.0,198,979,86,135
156,108.9,891.5,121.0,198,979,86,135
157,109.6,897.7,120.2,202,993,87,135
158,110.4,904.0,120.2,202,993,87,136
159,111.1,910.3,119.1,207,1013,87,136
160,111.6,914.6,119.1,207,1013,87,136
161,112.4,920.7,120.3,201,991,86,136
162,113.1,926.9,120.3,201,991,86,136
163,113.9,933.1,121.7,194,968,85,136
164,114.6,939.3,121.7,194,968,85,136
165,115.1,943.5,121.5,195,971,86,136
166,115.9,949.7,121.5,195,971,86,136
167,116.6,955.9,121.2,197,976,86,136
168,117.4,962.0,121.2,197,976,86,137
169,118.1,968.2,121.3,196,974,86,137
170,118.9,974.3,124.3,182,927,83,137
171,119.6,980.2,124.3,182,927,83,137
172,120.1,984.1,124.3,182,927,83,137
173,120.9,990.1,126.5,173,895,82,137
174,121.6,996.0,126.5,173,895,82,137
175,122.4,1002.0,126.6,172,893,82,137
176,123.1,1007.9,126.6,172,893,82,137
177,123.9,1013.8,127.0,171,888,81,138
178,124.6,1019.8,127.0,171,888,81,138
179,125.4,1025.7,126.8,172,890,82,138
180,126.1,1031.7,126.8,172,890,82,138
181,126.9,1037.8,125.1,179,915,84,139
182,127.6,1043.9,125.1,179,915,84,139
183,128.4,1049.9,123.8,184,934,83,139
184,128.9,1053.9,123.8,184,934,83,139
185,129.6,1060.0,125.2,178,913,83,139
186,130.4,1066.0,125.2,178,913,83,139
187,131.1,1072.2,124.0,184,931,84,140
188,131.9,1078.2,124.0,184,931,84,140
189,132.6,1084.3,123.4,186,941,83,140
190,133.4,1090.3,123.4,186,941,83,140
191,133.9,1094.5,124.0,184,931,83,140
192,134.6,1100.6,124.0,184,931,83,140
193,135.4,1106.7,123.3,187,942,83,141
194,136.1,1112.7,123.3,187,942,83,141
195,136.9,1118.8,124.3,182,927,83,141
196,137.6,1125.0,124.3,182,927,83,141
197,138.4,1131.1,123.0,188,947,85,141
198,138.9,1135.4,123.0,188,947,85,141
199,139.6,1141.5,120.4,201,990,86,141
200,140.4,1147.7,120.4,201,990,86,142
201,141.1,1153.9,121.7,194,968,85,142
202,141.9,1160.1,121.7,194,968,85,142
203,142.6,1166.1,122.3,191,958,85,142
204,143.1,1170.4,122.3,191,958,85,142
205,143.9,1176.5,121.8,194,966,86,142
206,144.6,1182.8,121.8,194,966,86,142
207,145.4,1189.0,120.1,202,995,86,141
208,146.1,1195.2,122.2,192,960,84,141
209,146.6,1199.3,122.2,192,960,84,141
210,147.4,1205.3,122.2,192,960,84,141
211,148.1,1211.4,123.6,185,937,84,141
212,148.9,1217.4,123.6,185,937,84,141
213,149.6,1223.5,123.9,184,933,84,141
214,150.4,1229.7,123.9,184,933,84,141
215,151.1,1235.7,123.7,185,936,84,141
216,151.6,1239.8,123.7,185,936,84,141
217,152.4,1245.9,123.4,186,941,84,141
218,153.1,1252.0,123.4,186,941,84,141
219,153.9,1258.2,122.4,191,956,85,141
220,154.6,1264.4,122.4,191,956,85,141
221,155.4,1270.6,122.0,193,963,84,141
222,155.9,1274.7,122.0,193,963,84,141
223,156.6,1280.9,122.8,189,950,85,141
224,157.4,1287.1,122.8,189,950,85,141
225,158.1,1293.6,119.6,205,1004,87,141
226,158.6,1297.8,119.6,205,1004,87,141
227,159.4,1304.1,118.3,211,1027,87,141
228,160.1,1310.4,118.3,211,1027,87,141
229,160.9,1316.7,119.4,206,1007,85,141
230,161.6,1322.8,120.9,198,981,85,141
231,162.1,1327.0,120.9,198,981,85,141
232,162.9,1333.1,120.9,198,981,85,141
233,163.6,1339.2,122.3,191,958,84,141
234,164.4,1345.2,122.3,191,958,84,141
235,165.1,1351.3,124.4,182,925,83,141
236,165.9,1357.3,124.4,182,925,83,141
237,166.6,1363.3,125.0,179,916,83,141
238,167.4,1369.3,124.9,180,918,83,141
239,167.9,1373.3,124.9,180,918,83,142
240,168.6,1379.5,124.9,180,918,83,142
241,169.4,1385.5,124.0,184,931,84,142
242,170.1,1391.6,124.0,184,931,84,142
243,170.9,1397.8,123.4,186,941,84,142
244,171.6,1403.8,123.4,186,941,84,142
245,172.4,1409.8,124.2,183,928,83,142
246,173.1,1415.8,125.5,177,909,83,142
247,173.9,1421.7,125.5,177,909,83,142
248,174.4,1425.7,125.5,177,909,83,142
249,175.1,1431.7,126.1,175,900,82,142
250,175.9,1437.5,126.1,175,900,82,142
251,176.6,1443.2,129.3,162,857,80,142
252,177.4,1449.0,129.3,162,857,80,142
253,178.4,1456.6,130.6,157,840,79,143
254,179.1,1462.4,131.0,156,835,80,143
255,179.9,1468.1,131.0,156,835,80,143
256,180.6,1473.9,130.5,157,841,80,143
257,181.4,1479.7,130.5,157,841,80,143
258,182.1,1485.4,130.5,157,841,80,143
259,182.9,1491.2,130.4,158,843,80,144
260,183.6,1497.0,130.4,158,843,80,144
261,184.4,1502.7,130.5,157,841,79,144
262,185.1,1508.6,130.5,157,841,79,144
263,185.9,1514.6,129.2,162,858,82,145
264,186.4,1518.6,129.2,162,858,82,145
265,187.1,1524.6,125.9,175,903,82,145
266,187.9,1530.5,125.9,175,903,82,145
267,188.6,1536.6,125.3,178,912,82,145
268,189.4,1542.5,125.3,178,912,82,146
269,190.1,1548.4,126.1,175,900,81,146
270,190.9,1554.5,126.1,175,900,81,146
271,191.6,1560.4,126.1,175,900,82,146
272,192.4,1566.6,126.1,175,900,82,146
273,193.1,1572.7,124.0,184,931,84,147
274,193.6,1576.8,124.0,184,931,84,147
275,194.4,1582.8,123.6,185,937,83,147
276,195.1,1588.8,123.6,185,937,83,147
277,195.9,1594.7,125.5,177,909,82,147
278,196.6,1600.6,125.5,177,909,82,147
279,197.4,1606.4,127.4,169,882,81,147
280,198.1,1612.4,127.4,169,882,81,147
281,198.9,1618.2,128.4,165,869,80,147
282,199.6,1624.1,128.4,165,869,80,147
283,200.4,1630.1,127.0,171,888,82,147
284,201.1,1636.1,127.0,171,888,82,147
285,201.9,1642.1,126.1,175,900,83,147
286,202.6,1648.1,126.1,175,900,83,147
287,203.4,1654.1,125.1,179,915,83,147
288,203.9,1658.2,125.1,179,915,83,147
289,204.6,1664.3,124.5,181,924,84,147
290,205.4,1670.3,124.5,181,924,84,147
291,206.1,1676.4,123.7,185,936,84,147
292,206.9,1682.4,123.7,185,936,84,146
293,207.6,1688.5,124.3,182,927,83,146
294,208.4,1694.5,124.3,182,927,83,146
295,209.1,1700.6,124.5,181,924,84,146
296,209.6,1704.7,124.5,181,924,84,146
297,210.4,1710.9,123.6,185,937,84,146
298,211.1,1717.0,123.6,185,937,84,146
299,211.9,1723.2,121.4,196,973,86,146
300,212.6,1729.5,121.7,194,968,85,146
301,213.1,1733.6,121.7,194,968,85,146
302,213.9,1739.7,121.7,194,968,85,145
303,214.6,1745.8,122.0,193,963,85,145
304,215.4,1752.0,122.0,193,963,85,145
305,216.1,1758.2,122.5,190,955,84,145
306,216.9,1764.2,122.5,190,955,84,145
307,217.6,1770.3,123.1,188,945,84,145
308,218.1,1774.4,123.1,188,945,84,145
309,218.9,1780.5,124.3,182,927,83,145
310,219.6,1786.5,124.3,182,927,83,145
311,220.4,1792.6,124.2,183,928,84,145
312,221.1,1798.7,124.2,183,928,84,146
313,221.9,1804.8,123.0,188,947,84,146
314,222.6,1810.9,123.2,187,944,83,146
315,223.1,1815.1,123.2,187,944,83,146
316,223.9,1821.2,123.2,187,944,83,146
317,224.6,1827.4,122.0,193,963,85,146
318,225.4,1833.7,122.0,193,963,85,147
319,226.1,1839.9,120.3,201,991,86,147
320,226.6,1844.0,120.3,201,991,86,147
321,227.4,1850.0,122.1,192,961,83,147
322,228.1,1856.1,122.1,192,961,83,147
323,228.9,1861.9,125.1,179,915,82,148
324,229.6,1867.8,125.1,179,915,82,148
325,230.4,1873.5,128.7,164,865,79,148
326,231.1,1879.3,128.7,164,865,79,148
327,231.9,1885.1,130.5,157,841,80,149
328,232.6,1891.1,130.5,157,841,80,149
329,233.4,1897.1,127.2,170,885,83,149
330,234.1,1903.2,127.2,170,885,83,149
331,234.9,1909.2,125.0,179,916,83,150
332,235.6,1915.1,125.0,179,916,83,150
333,236.4,1921.3,125.2,178,913,84,150
334,236.9,1925.3,125.2,178,913,84,150
335,237.6,1931.5,123.4,186,941,84,150
336,238.4,1937.5,123.4,186,941,84,150
337,239.1,1943.6,123.8,184,934,83,150
338,239.9,1949.5,123.8,184,934,83,151
339,240.6,1955.4,125.5,177,909,82,151
340,241.4,1961.4,125.5,177,909,82,151
341,242.1,1967.3,126.6,172,893,82,151
342,242.9,1973.2,126.6,172,893,82,151
343,243.6,1979.2,127.0,171,888,82,151
344,244.4,1985.1,127.2,170,885,82,151
345,245.1,1991.0,127.2,170,885,82,151
346,245.6,1995.0,127.2,170,885,82,151
347,246.4,2001.1,126.0,175,902,83,150
348,247.1,2007.1,126.0,175,902,83,150
349,247.9,2013.2,124.9,180,918,83,150
350,248.6,2019.1,124.9,180,918,83,150
351,249.4,2025.1,125.2,178,913,83,150
352,250.1,2031.2,125.2,178,913,83,150
353,250.9,2037.1,125.0,179,916,82,150
354,251.6,2043.0,125.0,179,916,82,150
355,252.4,2049.1,126.2,174,899,82,150
356,252.9,2053.1,126.2,174,899,82,150
357,253.6,2059.1,125.0,179,916,83,150
358,254.4,2065.2,125.0,179,916,83,150
359,255.1,2071.1,125.3,178,912,82,150
360,255.9,2077.2,125.3,178,912,82,150
361,256.6,2083.2,125.4,177,910,83,150
362,257.4,2089.1,125.4,177,910,83,151
363,258.1,2095.1,125.6,177,907,82,151
364,258.9,2101.1,125.6,177,907,82,151
365,259.6,2107.2,125.4,177,910,83,151
366,260.1,2111.2,125.4,177,910,83,151
367,260.9,2117.2,125.0,179,916,83,151
368,261.6,2123.1,125.0,179,916,83,151
369,262.4,2129.1,125.7,176,906,82,151
370,263.1,2135.0,125.7,176,906,82,151
371,263.8,2140.9,126.7,172,892,82,151
372,264.6,2146.9,126.7,172,892,82,151
373,265.4,2152.8,126.9,171,889,81,151
374,266.1,2158.7,126.9,171,889,81,150
375,266.9,2164.6,127.2,170,885,82,150
376,267.6,2170.6,127.2,170,885,82,150
377,268.4,2176.5,127.0,171,888,82,150
378,269.1,2182.4,127.0,171,888,82,150
379,269.9,2188.4,126.8,172,890,82,150
380,270.6,2194.3,126.7,172,892,82,150
381,271.1,2198.3,126.7,172,892,82,149
382,271.8,2204.2,126.7,172,892,82,149
383,272.6,2210.3,126.4,173,896,82,149
384,273.4,2216.3,126.4,173,896,82,149
385,274.1,2222.2,125.2,178,913,83,149
386,274.9,2228.3,125.2,178,913,83,149
387,275.6,2234.3,125.1,179,915,83,149
388,276.4,2240.4,125.1,179,915,83,149
389,277.1,2246.4,124.7,180,921,83,149
390,277.6,2250.4,124.7,180,921,83,149
391,278.3,2256.5,124.3,182,927,83,150
392,279.1,2262.6,124.3,182,927,83,150
393,279.9,2268.7,123.8,184,934,84,150
394,280.6,2274.7,123.8,184,934,84,150
395,281.4,2280.7,124.7,180,921,82,150
396,282.1,2286.6,124.7,180,921,82,150
397,282.9,2292.5,126.4,173,896,81,150
398,283.6,2298.5,126.4,173,896,81,150
399,284.4,2304.4,127.4,169,882,81,150
400,285.1,2310.3,126.3,174,897,82,150
401,285.6,2314.3,126.3,174,897,82,150
402,286.4,2320.4,126.3,174,897,82,150
403,287.1,2326.3,125.4,177,910,82,150
404,287.9,2332.3,125.4,177,910,82,150
405,288.6,2338.3,125.8,176,905,82,150
406,289.4,2344.3,125.8,176,905,82,150
407,290.1,2350.3,125.3,178,912,82,150
408,290.9,2356.3,125.3,178,912,82,150
409,291.6,2362.2,126.4,173,896,82,150
410,292.4,2368.2,126.4,173,896,82,150
411,293.1,2374.2,126.3,174,897,82,150
412,293.6,2378.2,126.3,174,897,82,150
413,294.4,2384.4,124.7,180,921,84,150
414,295.1,2390.4,124.7,180,921,84,150
415,295.9,2396.6,122.6,190,953,85,150
416,296.6,2402.6,122.6,190,953,85,150
417,297.4,2408.7,123.6,185,937,83,150
418,298.1,2414.7,123.6,185,937,83,150
419,298.9,2420.8,124.9,180,918,83,150
420,299.4,2424.8,124.9,180,918,83,150
421,300.1,2430.7,125.0,179,916,83,150
422,300.9,2436.8,125.0,179,916,83,150
423,301.6,2442.8,125.3,178,912,83,150
424,302.3,2448.7,125.3,178,912,83,150
425,303.1,2454.8,125.2,178,913,83,150
426,303.9,2460.8,125.2,178,913,83,150
427,304.6,2466.9,125.2,178,913,83,150
428,305.4,2472.9,124.0,184,931,85,150
429,305.9,2477.1,124.0,184,931,85,150
430,306.6,2483.1,124.0,184,931,85,150
431,307.4,2489.3,123.1,188,945,84,150
432,308.1,2495.3,123.1,188,945,84,150
433,308.9,2501.5,123.1,188,945,84,150
434,309.6,2507.5,123.1,188,945,84,150
435,310.4,2513.7,123.5,186,939,84,150
436,310.8,2517.7,123.5,186,939,84,150
437,311.6,2523.9,123.1,188,945,84,150
438,312.3,2530.1,123.1,188,945,84,150
439,313.1,2536.2,121.7,194,968,85,150
440,313.9,2542.4,121.7,194,968,85,150
441,314.6,2548.4,122.8,189,950,84,150
442,315.1,2552.4,122.8,189,950,84,150
443,315.8,2558.5,124.3,182,927,83,150
444,316.6,2564.5,124.3,182,927,83,150
445,317.3,2570.5,125.3,178,912,82,150
446,318.1,2576.5,125.3,178,912,82,150
447,318.9,2582.6,125.2,178,913,83,149
448,319.6,2588.6,125.2,178,913,83,149
449,320.3,2594.5,125.0,179,916,82,149
450,321.1,2600.6,125.0,179,916,82,149
451,321.8,2606.6,125.0,179,916,83,149
452,322.3,2610.6,125.0,179,916,83,149
453,323.1,2616.7,124.5,181,924,83,149
454,323.9,2622.8,124.5,181,924,83,149
455,324.6,2629.0,123.6,185,937,84,149
456,325.3,2635.1,123.6,185,937,84,149
457,326.1,2641.1,123.0,188,947,84,150
458,326.9,2647.2,125.1,179,915,83,150
459,327.6,2653.1,125.1,179,915,83,150
460,328.1,2657.1,125.1,179,915,83,150
461,328.9,2663.1,125.6,177,907,83,150
462,329.6,2669.1,125.6,177,907,83,150
463,330.4,2675.1,125.3,178,912,83,150
464,331.1,2681.0,125.3,178,912,83,150
465,331.9,2687.1,125.8,176,905,83,150
466,332.6,2693.0,125.8,176,905,83,150
467,333.4,2699.1,125.5,177,909,83,150
468,334.1,2705.0,125.5,177,909,83,150
469,334.8,2711.1,125.6,177,907,83,150
470,335.3,2715.0,125.6,177,907,83,150
471,336.1,2721.1,125.0,179,916,83,150
472,336.9,2727.3,125.0,179,916,83,150
473,337.6,2733.3,123.9,184,933,84,150
474,338.3,2739.4,123.9,184,933,84,150
475,339.1,2745.4,124.1,183,930,83,150
476,339.9,2751.5,124.1,183,930,83,149
477,340.6,2757.5,124.9,180,918,83,149
478,341.1,2761.5,124.9,180,918,83,149
479,341.8,2767.5,124.5,181,924,83,149
480,342.6,2773.5,124.5,181,924,83,149
481,343.4,2779.5,125.5,177,909,82,149
482,344.1,2785.4,125.5,177,909,82,149
483,344.8,2791.5,125.4,177,910,83,149
484,345.6,2797.5,125.4,177,910,83,149
485,346.3,2803.7,124.3,182,927,83,149
486,347.1,2809.8,123.4,186,941,83,149
487,347.6,2813.9,123.4,186,941,83,149
488,348.4,2819.9,123.4,186,941,83,149
489,349.1,2826.0,124.3,182,927,83,149
490,349.9,2832.0,124.3,182,927,83,149
491,350.6,2838.1,124.4,182,925,83,149
492,351.4,2844.2,124.4,182,925,83,149
493,352.1,2850.3,123.4,186,941,84,150
494,352.8,2856.2,124.5,181,924,83,150
495,353.3,2860.2,124.5,181,924,83,150
496,354.1,2866.3,124.5,181,924,83,150
497,354.8,2872.3,125.3,178,912,83,150
498,355.6,2878.4,125.3,178,912,83,150
499,356.3,2884.3,124.8,180,919,83,150
500,357.1,2890.2,124.8,180,919,83,150
501,357.9,2896.3,126.7,172,892,82,151
502,358.6,2902.2,126.7,172,892,82,151
503,359.3,2908.2,125.9,175,903,83,151
504,360.1,2914.3,125.0,179,916,84,151
505,360.6,2918.3,125.0,179,916,84,151
506,361.3,2924.3,125.0,179,916,84,151
507,362.1,2930.4,124.0,184,931,84,152
508,362.8,2936.4,124.0,184,931,84,152
509,363.6,2942.5,124.6,181,922,84,152
510,364.3,2948.5,124.6,181,922,84,152
511,365.1,2954.5,125.1,179,915,83,152
512,365.8,2960.4,125.1,179,915,83,153
513,366.6,2966.3,126.2,174,899,82,153
514,367.3,2972.4,126.3,174,897,83,153
515,368.1,2978.4,126.3,174,897,83,153
516,368.6,2982.4,126.3,174,897,83,153
517,369.3,2988.4,124.5,181,924,84,153
518,370.1,2994.5,124.5,181,924,84,153
519,370.8,3000.5,124.2,183,928,83,153
520,371.6,3006.6,124.2,183,928,83,153
521,372.3,3012.6,124.8,180,919,83,153
522,373.1,3018.8,123.1,188,945,84,153
523,373.6,3022.8,123.1,188,945,84,153
524,374.3,3028.8,123.1,188,945,84,153
525,375.1,3034.8,125.2,178,913,82,154
526,375.8,3040.7,125.2,178,913,82,154
527,376.6,3046.6,126.4,173,896,82,154
528,377.3,3052.6,126.4,173,896,82,154
529,378.1,3058.5,126.9,171,889,81,154
530,378.8,3064.4,126.9,171,889,81,154
531,379.6,3070.3,127.3,170,883,81,154
532,380.3,3076.4,127.3,170,883,81,155
533,381.1,3082.3,126.4,173,896,82,155
534,381.8,3088.4,126.4,173,896,82,155
535,382.6,3094.4,125.2,178,913,83,155
536,383.1,3098.4,125.2,178,913,83,155
537,383.8,3104.3,125.3,178,912,83,155
538,384.6,3110.4,125.3,178,912,83,155
539,385.3,3116.4,125.3,178,912,83,154
540,386.1,3122.6,125.3,178,912,83,154
541,386.8,3128.8,122.5,190,955,86,154
542,387.6,3134.9,122.0,193,963,85,154
543,388.1,3139.1,122.0,193,963,85,154
544,388.8,3145.2,122.0,193,963,85,154
545,389.6,3151.3,123.1,188,945,84,154
546,390.3,3157.3,123.1,188,945,84,154
547,391.1,3163.4,124.1,183,930,83,154
548,391.8,3169.4,124.1,183,930,83,154
549,392.6,3175.3,125.1,179,915,82,154
550,393.3,3181.3,125.1,179,915,82,154
551,394.1,3187.1,127.0,171,888,81,154
552,394.8,3193.0,127.0,171,888,82,154
553,395.3,3197.0,127.0,171,888,82,154
554,396.1,3202.9,127.0,171,888,82,153
555,396.8,3208.7,127.4,169,882,80,153
556,397.6,3214.5,127.4,169,882,80,153
557,398.6,3222.2,129.8,160,850,79,153
558,399.3,3228.0,131.2,155,833,78,153
559,400.1,3233.7,131.2,155,833,78,153
560,400.8,3239.5,130.6,157,840,79,153
561,401.6,3245.3,130.6,157,840,79,153
562,402.1,3249.3,130.6,157,840,79,153
563,402.8,3255.3,127.2,170,885,83,153
564,403.6,3261.4,127.2,170,885,83,153
565,404.3,3267.4,124.8,180,919,83,153
566,405.1,3273.5,124.8,180,919,83,153
567,405.8,3279.5,124.4,182,925,83,153
568,406.6,3285.4,124.4,182,925,83,153
569,407.3,3291.2,126.1,175,900,81,153
570,408.1,3297.2,126.1,175,900,81,153
571,408.8,3303.1,127.9,167,875,81,153
572,409.6,3309.0,127.9,167,875,81,153
573,410.3,3315.1,126.7,172,892,83,153
574,410.8,3318.9,126.7,172,892,83,153
575,411.6,3325.0,125.8,176,905,83,153
576,412.3,3330.9,125.8,176,905,83,153
577,413.1,3337.0,125.8,176,905,83,154
578,413.8,3342.9,125.8,176,905,83,154
579,414.6,3348.9,126.0,175,902,83,154
580,415.3,3354.9,126.0,175,902,83,154
581,416.1,3360.8,126.3,174,897,82,154
582,416.8,3366.7,126.3,174,897,82,154
583,417.6,3372.8,126.2,174,899,82,154
584,418.3,3378.7,126.2,174,899,82,154
585,419.1,3384.8,125.8,176,905,82,154
586,419.8,3390.6,126.8,172,890,81,154
587,420.3,3394.6,126.8,172,890,81,154
588,421.1,3400.5,126.8,172,890,81,154
589,421.8,3406.5,126.6,172,893,82,154
590,422.6,3412.5,126.6,172,893,82,154
591,423.3,3418.3,126.4,173,896,81,154
592,424.1,3424.3,126.4,173,896,81,154
593,424.9,3430.2,128.3,166,870,81,154
594,425.6,3436.3,128.3,166,870,81,154
595,426.4,3442.3,126.1,175,900,83,154
596,427.1,3448.3,126.1,175,900,83,154
597,427.9,3454.1,125.5,177,909,81,154
598,428.6,3459.9,125.5,177,909,81,154
599,429.4,3465.6,129.8,160,850,79,154
600,430.1,3471.2,129.8,160,850,79,154
601,430.9,3476.9,131.9,153,824,78,154
602,431.6,3482.7,131.9,153,824,78,154
603,432.4,3488.5,131.2,155,833,81,154
604,433.1,3494.3,131.2,155,833,81,154
605,433.9,3500.2,129.1,163,859,80,154
606,434.6,3506.0,129.1,163,859,80,154
607,435.4,3511.6,130.5,157,841,79,154
