Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
67,106.1,873.4,119.2,207,1011,80,72
68,107.6,886.3,117.2,217,1048,80,71
69,109.1,899.5,114.2,235,1108,84,71
70,110.1,908.5,112.2,248,1152,83,70
71,111.6,921.8,113.7,238,1119,83,70
72,113.1,935.3,110.6,259,1190,85,70
73,114.6,949.4,108.1,277,1253,88,69
74,2.0,20.2,100.8,342,1476,95,69
75,3.5,35.7,97.5,378,1599,95,69
76,4.5,46.2,96.4,391,1644,98,69
77,6.0,61.9,95.7,399,1674,97,69
78,7.0,72.2,96.6,388,1636,96,69
79,8.4,87.8,96.9,385,1623,97,69
80,9.4,98.2,96.3,392,1648,98,69
81,11.0,114.0,96.3,392,1648,97,69
82,12.0,124.6,95.5,402,1682,99,69
83,13.4,140.5,94.4,416,1731,99,69
84,14.4,151.0,95.0,408,1704,99,
85,15.5,161.6,95.1,407,1700,98,
86,17.0,177.6,95.1,407,1700,99,
87,18.0,188.2,94.5,415,1727,99,
88,19.5,203.7,95.5,402,1682,97,
89,20.5,213.8,97.5,378,1599,95,
90,22.0,229.0,99.7,353,1515,93,
91,23.0,239.2,99.3,357,1530,95,
92,24.5,254.8,97.0,383,1619,98,
93,25.5,265.2,96.4,391,1644,96,
94,26.9,280.8,97.3,380,1607,96,125
95,28.0,291.6,95.3,404,1691,98,128
96,29.4,307.3,94.6,413,1722,98,131
97,30.4,317.6,95.8,398,1670,96,134
98,32.0,333.5,96.5,389,1640,98,138
99,33.0,344.3,94.7,412,1718,99,140
100,34.0,355.1,93.4,430,1778,101,142
101,35.5,371.5,92.1,448,1841,102,144
102,36.4,382.1,92.8,438,1807,100,145
103,38.0,398.0,94.4,416,1731,98,147
104,39.0,408.6,94.7,412,1718,100,148
105,40.0,419.2,94.9,410,1709,98,149
106,41.4,435.0,94.8,411,1713,100,150
107,42.4,445.5,95.1,407,1700,98,151
108,44.0,461.0,96.6,388,1636,97,152
109,45.0,471.2,97.4,379,1603,96,153
110,2.9,21.7,142.9,120,712,84,136
111,4.0,33.1,97.7,375,1591,104,135
112,5.5,51.3,86.0,550,2193,112,133
113,6.5,63.8,82.4,626,2453,116,133
114,7.5,76.4,80.4,673,2617,118,133
115,8.5,89.0,79.8,689,2670,118,133
116,9.4,101.6,79.4,699,2706,118,133
117,10.5,114.2,79.7,691,2679,118,134
118,11.4,126.7,80.0,684,2652,117,134
119,12.5,139.0,80.5,671,2609,115,135
120,13.4,151.2,82.0,635,2484,113,136
121,14.4,163.7,81.9,637,2492,115,137
122,15.4,175.9,80.9,661,2575,114,137
123,16.5,187.8,83.0,612,2406,111,138
124,18.0,205.8,85.0,570,2261,111,138
125,18.9,217.6,83.8,595,2346,111,140
126,20.0,229.4,84.6,578,2289,110,141
127,20.9,240.9,85.6,558,2220,109,142
128,21.9,252.4,87.0,532,2129,108,143
129,23.5,269.7,87.9,515,2073,106,145
130,24.4,281.1,87.1,530,2122,108,147
131,25.4,292.4,87.9,515,2073,106,148
132,26.4,304.0,88.4,507,2043,108,149
133,28.0,321.5,86.6,539,2154,108,149
134,29.0,332.6,88.3,508,2049,105,150
135,30.0,343.7,90.0,480,1952,103,151
136,31.0,355.0,90.2,477,1941,105,152
137,32.5,371.6,89.6,487,1974,104,155
138,33.5,382.5,91.3,460,1882,102,156
139,34.5,393.2,92.1,448,1841,100,157
140,36.0,408.9,94.9,410,1709,97,158
141,37.0,419.3,96.1,394,1657,97,159
142,38.5,434.9,96.1,394,1657,97,161
143,39.5,445.2,97.1,382,1615,96,161
144,41.0,460.4,98.8,363,1548,93,162
145,42.0,470.6,98.5,366,1560,95,163
146,43.5,485.4,99.3,357,1530,93,164
147,45.0,499.5,103.5,316,1386,89,165
148,3.0,22.3,140.8,125,731,82,144
149,4.0,33.2,101.4,336,1455,98,143
150,5.5,50.5,90.0,480,1952,107,143
151,6.5,62.3,86.2,546,2180,110,143
152,7.5,73.8,85.9,552,2200,109,143
153,8.5,85.3,86.8,535,2141,107,144
154,10.0,102.5,88.2,510,2055,106,144
155,11.0,114.1,87.2,528,2116,109,145
156,12.0,125.9,85.8,554,2207,110,146
157,13.0,137.6,86.1,548,2187,109,146
158,14.0,149.4,85.6,558,2220,111,147
159,15.5,167.0,85.3,564,2240,109,147
160,16.5,178.6,86.3,545,2174,108,148
161,17.5,190.2,86.2,546,2180,108,149
162,18.5,201.8,86.5,541,2161,108,149
163,19.5,213.3,87.1,530,2122,108,150
164,21.0,230.6,86.9,533,2135,107,151
165,22.0,242.2,87.1,530,2122,107,152
166,23.0,253.4,87.9,515,2073,105,153
167,24.0,264.7,89.1,495,2002,105,154
168,25.5,281.4,89.0,496,2008,104,155
169,26.5,292.4,90.5,472,1925,103,156
170,27.5,303.6,91.1,463,1893,103,157
171,29.0,319.6,91.5,457,1872,101,159
172,30.0,330.4,93.9,423,1754,100,159
173,31.5,346.6,93.7,425,1764,101,159
174,32.5,357.2,93.1,434,1792,101,160
175,33.5,367.6,94.9,410,1709,98,161
176,35.0,383.0,96.2,393,1653,97,162
177,36.0,393.2,98.2,370,1572,95,163
178,37.5,408.2,100.1,349,1500,94,164
179,39.0,423.3,100.4,346,1490,94,166
180,40.0,433.3,100.1,349,1500,94,166
181,41.5,448.3,99.6,354,1519,95,167
182,42.5,458.0,101.2,338,1462,92,168
183,44.0,472.6,103.1,319,1399,92,169
184,2.4,17.8,130.4,158,843,81,148
185,3.4,28.0,102.9,321,1405,98,148
186,4.9,44.7,91.2,461,1887,106,147
187,5.9,56.4,86.9,533,2135,109,147
188,6.9,68.2,86.0,550,2193,109,147
189,7.9,79.7,86.2,546,2180,109,147
190,8.9,91.3,86.5,541,2161,109,146
191,10.4,109.0,85.7,556,2213,110,146
192,11.4,120.7,85.3,564,2240,110,146
193,12.4,132.3,86.3,545,2174,109,145
194,13.4,144.0,86.4,543,2167,108,144
195,14.4,155.5,86.5,541,2161,109,144
196,15.9,172.9,86.5,541,2161,107,143
197,16.9,184.3,88.4,507,2043,105,142
198,17.9,195.5,89.9,482,1957,103,142
199,19.4,212.2,89.7,485,1968,104,142
200,20.4,223.2,91.1,463,1893,102,141
201,21.4,233.9,92.3,445,1831,100,141
202,22.9,249.6,95.4,403,1687,97,140
203,23.9,259.8,98.2,370,1572,94,140
204,25.4,275.0,99.6,354,1519,94,139
205,26.4,285.0,99.4,356,1526,95,139
206,27.9,300.0,100.3,347,1493,92,139
207,29.4,314.8,102.2,328,1428,93,139
208,30.4,324.6,102.0,330,1435,91,138
209,31.9,338.6,106.4,291,1300,87,138
210,33.4,352.2,110.1,262,1202,84,138
211,34.4,361.5,108.6,273,1240,89,138
212,35.9,375.5,107.1,285,1280,85,137
213,37.4,389.6,108.4,275,1245,88,137
214,38.9,403.1,109.4,267,1219,84,136
215,40.4,416.2,114.7,232,1098,82,135
216,41.9,429.2,113.8,237,1117,80,140
217,43.4,441.0,123.9,184,933,72,140
218,44.9,451.7,138.6,131,752,63,146
