Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
56,34.2,367.9,87.1,530,2122,105,137
57,34.7,373.7,86.6,539,2154,107,137
58,35.2,379.6,86.6,539,2154,107,138
59,36.0,388.2,86.4,543,2167,106,140
60,36.5,394.0,86.4,543,2167,106,140
61,37.0,399.7,87.3,526,2110,105,141
62,37.4,405.3,87.3,526,2110,105,141
63,38.2,414.0,87.8,517,2079,104,142
64,38.7,419.6,87.8,517,2079,104,143
65,39.2,425.2,89.2,493,1997,102,143
66,40.0,433.6,89.2,493,1997,102,144
67,40.5,439.1,90.2,477,1941,102,144
68,41.2,447.4,90.9,466,1903,100,145
69,41.7,452.8,90.9,466,1903,100,145
70,42.2,458.3,90.9,466,1903,100,145
71,43.0,466.5,92.0,449,1846,99,146
72,43.5,471.8,92.0,449,1846,99,146
73,44.2,479.9,92.8,438,1807,98,147
74,44.7,485.3,92.8,438,1807,98,147
75,45.5,493.2,94.2,419,1741,95,148
76,46.0,498.6,94.2,419,1741,95,150
77,46.7,506.7,93.7,425,1764,97,150
78,47.2,511.9,93.7,425,1764,97,151
79,48.0,519.8,94.5,415,1727,96,152
80,48.5,525.2,94.5,415,1727,96,152
81,49.2,532.8,95.4,403,1687,95,152
82,49.7,537.9,95.4,403,1687,95,152
83,50.5,545.7,97.8,374,1587,93,152
84,51.0,550.9,97.8,374,1587,93,154
85,51.7,558.5,96.5,389,1640,95,155
86,52.2,563.5,96.5,389,1640,95,155
87,53.0,570.9,101.5,335,1451,97,156
88,53.5,575.7,101.5,335,1451,97,156
89,54.2,583.1,101.7,333,1445,96,156
90,54.7,588.0,101.7,333,1445,96,156
91,55.5,595.4,102.1,329,1431,96,157
92,55.9,600.3,102.1,329,1431,96,157
93,56.7,607.7,102.4,326,1421,95,157
94,57.2,612.4,102.4,326,1421,95,158
95,57.9,619.7,103.4,317,1389,95,158
96,58.5,624.5,103.4,317,1389,95,158
97,59.2,631.8,103.8,313,1377,95,159
98,59.7,636.7,103.8,313,1377,95,159
99,60.5,644.0,103.4,317,1389,96,159
100,61.0,649.0,103.4,317,1389,96,159
101,61.7,656.2,102.8,322,1408,96,159
102,62.2,661.1,102.8,322,1408,96,160
103,62.9,668.4,102.6,324,1415,95,160
104,63.4,673.2,102.6,324,1415,95,160
105,64.2,680.7,103.3,318,1392,96,161
106,64.9,687.8,103.4,317,1389,94,161
107,65.5,692.7,103.4,317,1389,94,161
108,66.2,699.8,103.4,317,1389,94,162
109,66.7,704.5,105.1,301,1337,93,162
110,67.4,711.6,105.1,301,1337,93,162
111,67.9,716.3,106.1,293,1308,93,163
112,68.7,723.5,106.1,293,1308,93,163
113,69.5,730.6,106.2,292,1305,93,163
114,69.9,735.3,106.2,292,1305,93,163
115,70.7,742.6,104.9,303,1343,95,163
116,71.2,747.5,104.9,303,1343,95,164
117,72.0,754.8,103.6,315,1383,95,164
118,72.4,759.5,103.6,315,1383,95,164
119,73.2,766.7,104.6,306,1352,93,165
120,73.7,771.5,104.6,306,1352,93,165
121,74.4,778.6,105.4,299,1328,93,165
122,75.2,785.7,105.4,299,1328,93,165
123,75.7,790.4,106.0,294,1311,92,166
124,76.5,797.5,106.0,294,1311,92,166
125,77.0,802.2,106.6,289,1294,92,166
126,77.7,809.2,106.6,289,1294,92,166
127,78.4,816.1,106.8,287,1288,92,166
128,79.0,820.9,106.8,287,1288,92,167
129,79.7,827.8,108.5,274,1243,90,167
130,80.5,834.7,108.5,274,1243,90,167
131,81.0,839.1,109.8,264,1209,89,167
132,81.7,846.0,109.8,264,1209,89,167
133,82.5,852.9,109.9,264,1207,90,167
134,83.0,857.5,109.9,264,1207,90,167
135,83.7,864.4,108.6,273,1240,90,167
136,84.5,871.5,108.6,273,1240,90,167
137,85.0,876.1,108.6,273,1240,90,168
138,85.7,883.0,108.6,273,1240,90,168
139,86.5,889.9,109.2,269,1225,90,168
140,87.0,894.6,109.2,269,1225,90,168
141,87.7,901.4,108.0,278,1256,90,168
142,88.5,908.1,108.0,278,1256,90,168
143,89.0,912.7,110.6,259,1190,87,168
144,89.7,919.4,110.6,259,1190,87,168
145,90.4,926.0,111.6,252,1166,87,168
146,91.2,932.7,111.6,252,1166,87,168
147,91.9,938.9,114.2,235,1108,84,168
148,92.7,945.1,114.2,235,1108,84,168
149,93.4,950.9,120.7,199,985,78,168
150,94.2,956.7,120.7,199,985,78,168
151,95.0,962.5,130.3,158,844,73,168
152,95.7,968.3,130.3,158,844,73,168
153,96.5,974.5,127.7,168,878,79,168
154,97.2,980.5,127.7,168,878,79,168
155,98.2,988.3,124.8,180,919,78,169
156,99.0,993.6,124.8,180,919,78,169
157,100.0,1000.3,135.5,141,784,67,169
158,101.0,1006.4,135.5,141,784,67,169
159,101.9,1012.0,157.8,89,606,58,169
160,103.2,1018.7,157.8,89,606,58,169
