Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
83,56.9,437.8,124.4,182,925,91,114
84,57.4,441.9,124.4,182,925,91,115
85,58.2,447.9,123.8,184,934,92,115
86,58.7,452.0,123.8,184,934,92,115
87,59.4,458.1,124.1,183,930,92,115
88,60.2,464.1,124.1,183,930,92,115
89,60.7,468.2,124.2,183,928,92,115
90,61.4,474.2,124.2,183,928,92,116
91,61.9,478.3,123.4,186,941,92,116
92,62.7,484.4,123.4,186,941,92,116
93,63.4,490.5,123.7,185,936,92,116
94,63.9,494.6,123.7,185,936,92,116
95,64.6,500.6,124.2,183,928,92,116
96,65.4,506.6,123.6,185,937,92,116
97,65.9,510.7,123.6,185,937,92,116
98,66.6,516.8,123.6,185,937,92,116
99,67.1,520.8,123.8,184,934,91,117
100,67.9,526.9,123.8,184,934,91,117
101,68.6,532.9,124.3,182,927,91,117
102,69.1,536.9,124.3,182,927,91,117
103,69.9,542.8,125.7,176,906,91,117
104,70.6,548.9,125.8,176,905,91,117
105,71.1,552.8,125.8,176,905,91,117
106,71.9,558.8,125.8,176,905,91,118
107,72.6,564.8,126.3,174,897,91,118
108,73.1,568.8,126.3,174,897,91,118
109,73.9,574.8,125.4,177,910,91,118
110,74.4,578.8,125.4,177,910,91,118
111,75.1,584.7,125.7,176,906,90,119
112,75.9,590.6,125.7,176,906,90,119
113,76.4,594.6,126.5,173,895,90,119
114,77.1,600.6,126.5,173,895,90,119
115,77.9,606.6,126.4,173,896,90,119
116,78.4,610.4,126.4,173,896,90,119
117,79.1,616.4,127.0,171,888,90,119
118,79.9,622.3,127.0,171,888,90,119
119,80.6,628.1,127.6,168,879,90,120
120,81.1,632.1,127.6,168,879,90,120
121,81.9,637.8,128.3,166,870,88,120
122,82.7,643.6,128.3,166,870,88,120
123,83.2,647.5,130.3,158,844,87,120
124,83.9,653.2,130.3,158,844,87,120
125,84.7,659.0,130.5,157,841,87,120
126,85.4,664.8,130.0,159,848,88,120
127,85.9,668.7,130.0,159,848,88,120
128,86.6,674.5,130.0,159,848,88,120
129,87.4,680.5,128.6,165,866,90,120
130,87.9,684.4,128.6,165,866,90,120
131,88.6,690.2,127.6,168,879,89,120
132,89.4,696.1,127.6,168,879,89,120
133,90.1,701.8,129.4,162,855,88,120
134,90.7,705.7,129.4,162,855,88,120
135,91.4,711.5,129.6,161,853,88,120
136,92.1,717.3,129.6,161,853,88,120
137,92.6,721.1,130.1,159,847,88,120
138,93.4,727.0,130.1,159,847,88,120
139,94.2,732.8,129.9,160,849,88,120
140,94.9,738.6,129.9,160,849,88,120
141,95.4,742.6,128.7,164,865,89,120
142,96.1,748.4,128.7,164,865,89,120
143,96.9,754.2,128.7,164,865,89,120
144,97.6,760.0,128.7,164,865,88,120
145,98.2,764.0,128.7,164,865,88,120
146,98.9,769.8,128.7,164,865,88,120
147,99.6,775.8,128.7,164,865,91,120
148,100.1,779.7,128.7,164,865,91,120
149,100.9,785.5,126.9,171,889,89,120
150,101.7,791.5,128.5,165,867,90,120
151,102.1,795.3,128.5,165,867,90,120
152,102.9,801.4,128.5,165,867,90,120
153,103.6,807.3,126.7,172,892,91,120
154,104.1,811.3,126.7,172,892,91,120
155,104.9,817.3,125.5,177,909,91,120
156,105.7,823.4,125.5,177,909,91,120
157,106.1,827.3,125.5,177,909,91,120
158,106.9,833.2,125.5,177,909,91,120
159,107.7,839.2,126.3,174,897,90,121
160,108.1,843.0,126.3,174,897,90,121
161,108.9,849.0,127.8,168,877,89,121
162,109.7,854.9,127.5,169,881,89,121
163,110.1,858.8,127.5,169,881,89,121
164,110.9,864.7,127.5,169,881,89,122
165,111.7,870.7,127.0,171,888,91,122
166,112.1,874.7,127.0,171,888,91,122
167,112.9,880.7,125.9,175,903,91,122
168,113.6,886.7,125.1,179,915,91,122
169,114.1,890.7,125.1,179,915,91,123
170,114.9,896.8,125.1,179,915,91,123
171,115.4,900.7,125.1,179,915,91,123
172,116.1,906.8,125.1,179,915,91,123
173,116.9,912.9,124.4,182,925,92,123
174,117.4,917.1,124.4,182,925,92,124
175,118.2,923.2,124.1,183,930,92,124
176,118.7,927.2,124.1,183,930,92,124
177,119.4,933.3,124.2,183,928,91,124
178,120.2,939.3,124.5,181,924,91,125
179,120.7,943.4,124.5,181,924,91,125
180,121.4,949.4,124.5,181,924,91,125
181,121.9,953.4,124.3,182,927,92,125
182,122.7,959.4,124.3,182,927,92,125
183,123.4,965.5,124.5,181,924,91,125
184,123.9,969.6,124.5,181,924,91,125
185,124.7,975.5,125.1,179,915,91,125
186,125.4,981.5,124.7,180,921,91,125
187,125.9,985.6,124.7,180,921,91,125
188,126.7,991.6,124.7,180,921,91,125
189,127.2,995.6,125.4,177,910,91,125
190,127.9,1001.6,125.4,177,910,91,125
191,128.7,1007.6,125.4,177,910,90,125
192,129.2,1011.6,125.4,177,910,90,125
193,129.9,1017.6,125.6,177,907,91,125
194,130.7,1023.5,125.6,177,907,91,125
195,131.2,1027.5,125.9,175,903,90,125
196,131.9,1033.4,125.9,175,903,90,125
197,132.7,1039.5,125.8,176,905,90,125
198,133.2,1043.4,125.8,176,905,90,125
199,133.9,1049.4,126.4,173,896,90,125
200,134.7,1055.3,126.9,171,889,89,125
201,135.2,1059.2,126.9,171,889,89,125
202,135.9,1065.1,126.9,171,889,89,125
203,136.7,1071.1,127.2,170,885,90,125
204,137.2,1075.1,127.2,170,885,90,126
205,137.9,1081.1,125.8,176,905,90,126
206,138.7,1087.2,125.0,179,916,91,126
207,139.2,1091.1,125.0,179,916,91,126
208,139.9,1097.2,125.0,179,916,91,126
209,140.4,1101.1,125.0,179,916,91,126
210,141.2,1107.2,125.0,179,916,91,126
211,141.9,1113.2,125.2,178,913,91,126
212,142.4,1117.2,125.2,178,913,91,126
213,143.2,1123.1,125.6,177,907,90,126
214,143.9,1129.1,125.6,177,907,90,126
215,144.4,1133.0,126.0,175,902,90,126
216,145.2,1139.0,126.0,175,902,90,127
217,145.9,1144.9,126.8,172,890,90,127
218,146.4,1148.9,126.8,172,890,90,127
219,147.2,1154.9,126.6,172,893,90,127
220,147.9,1160.8,126.0,175,902,91,127
221,148.4,1164.8,126.0,175,902,91,127
222,149.2,1170.8,126.0,175,902,91,128
223,149.9,1176.8,125.7,176,906,91,128
224,150.4,1180.8,125.7,176,906,91,128
225,151.2,1186.8,125.6,177,907,91,128
226,151.7,1190.9,125.6,177,907,91,128
227,152.4,1196.8,125.7,176,906,91,128
228,153.2,1202.8,125.7,176,906,91,128
229,153.7,1206.8,125.4,177,910,91,128
230,154.4,1212.7,125.4,177,910,91,128
231,155.2,1218.7,126.1,175,900,90,129
232,155.7,1222.5,126.1,175,900,90,129
233,156.4,1228.3,128.8,164,863,88,129
234,157.2,1234.2,128.8,164,863,88,129
235,157.9,1240.0,129.8,160,850,89,129
236,158.4,1243.8,129.8,160,850,89,129
237,159.2,1249.6,128.8,164,863,88,129
238,159.9,1255.5,128.8,164,863,88,130
239,160.7,1261.2,129.8,160,850,87,130
240,161.2,1265.0,129.8,160,850,87,130
241,161.9,1270.8,131.0,156,835,86,130
242,162.7,1276.6,131.0,156,835,86,130
243,163.2,1280.5,129.6,161,853,89,130
244,163.9,1286.5,129.6,161,853,89,130
245,164.7,1292.4,127.0,171,888,90,130
246,165.2,1296.5,127.0,171,888,90,130
247,165.9,1302.4,126.1,175,900,91,129
248,166.7,1308.4,126.1,175,900,91,129
249,167.2,1312.3,126.5,173,895,90,129
250,167.9,1318.1,126.5,173,895,90,129
251,168.7,1324.0,127.8,168,877,89,129
252,169.2,1327.9,127.8,168,877,89,129
253,169.9,1333.8,128.3,166,870,89,129
254,170.7,1339.7,128.3,166,870,89,129
255,171.4,1345.6,127.6,168,879,89,129
256,171.9,1349.5,127.6,168,879,89,130
257,172.7,1355.3,128.7,164,865,88,130
258,173.4,1361.1,128.7,164,865,88,130
259,173.9,1364.9,129.7,160,852,88,130
260,174.7,1370.7,129.7,160,852,88,130
261,175.4,1376.3,131.2,155,833,87,130
262,176.2,1382.0,131.2,155,833,87,130
263,176.9,1387.7,132.1,152,822,86,130
264,177.4,1391.6,132.1,152,822,86,131
265,178.2,1397.3,131.5,154,829,87,131
266,178.9,1403.0,131.5,154,829,87,131
267,179.7,1408.6,132.2,151,821,86,131
268,180.4,1414.2,133.7,146,804,85,132
269,180.9,1418.0,133.7,146,804,85,132
270,181.7,1423.8,133.7,146,804,85,132
271,182.4,1429.7,131.1,155,834,90,132
272,182.9,1433.7,131.1,155,834,90,132
273,183.7,1439.6,126.2,174,899,90,132
274,184.4,1445.6,126.2,174,899,90,132
275,184.9,1449.5,126.9,171,889,89,132
276,185.7,1455.6,126.9,171,889,89,133
277,186.4,1461.6,125.7,176,906,91,133
278,186.9,1465.7,125.7,176,906,91,133
279,187.7,1471.8,123.6,185,937,92,133
280,188.2,1475.9,123.6,185,937,92,133
281,188.9,1481.8,123.7,185,936,91,134
282,189.7,1487.9,123.7,185,936,91,134
283,190.2,1491.8,125.5,177,909,90,134
284,190.9,1497.8,125.5,177,909,90,134
285,191.7,1503.8,126.2,174,899,90,134
286,192.2,1507.9,126.2,174,899,90,134
287,192.9,1513.9,124.7,180,921,92,134
288,193.4,1518.0,124.7,180,921,92,134
289,194.2,1524.0,123.8,184,934,91,134
290,194.9,1530.1,123.8,184,934,91,134
291,195.4,1534.1,124.6,181,922,91,134
292,196.2,1540.1,124.6,181,922,91,134
293,196.9,1546.1,125.0,179,916,91,134
294,197.4,1550.2,125.0,179,916,91,135
295,198.2,1556.4,123.6,185,937,93,135
296,198.7,1560.4,123.6,185,937,93,135
297,199.4,1566.5,123.1,188,945,92,135
298,200.2,1572.6,124.0,184,931,91,135
299,200.7,1576.6,124.0,184,931,91,135
300,201.4,1582.6,124.0,184,931,91,135
301,201.9,1586.6,124.9,180,918,90,135
302,202.7,1592.5,124.9,180,918,90,135
303,203.4,1598.5,126.6,172,893,89,135
304,203.9,1602.4,126.6,172,893,89,135
305,204.7,1608.4,127.4,169,882,90,135
306,205.4,1614.3,127.4,169,882,90,135
307,205.9,1618.3,126.5,173,895,90,136
308,206.7,1624.3,126.5,173,895,90,136
309,207.4,1630.2,125.6,177,907,91,136
310,207.9,1634.3,125.6,177,907,91,136
311,208.7,1640.2,125.3,178,912,91,136
312,209.4,1646.3,125.1,179,915,91,136
313,209.9,1650.2,125.1,179,915,91,136
314,210.7,1656.3,125.1,179,915,91,136
315,211.4,1662.3,125.4,177,910,91,136
316,211.9,1666.3,125.4,177,910,91,136
317,212.7,1672.1,126.2,174,899,90,136
318,213.4,1678.1,127.6,168,879,90,136
319,213.9,1682.0,127.6,168,879,90,136
320,214.7,1687.8,127.6,168,879,90,136
321,215.4,1693.7,128.3,166,870,89,136
322,215.9,1697.6,128.3,166,870,89,135
323,216.7,1703.6,128.3,166,870,89,135
324,217.4,1709.4,128.3,166,870,89,135
325,217.9,1713.3,127.1,170,886,89,135
326,218.7,1719.2,127.1,170,886,89,135
327,219.4,1724.9,129.0,163,861,88,134
328,220.2,1730.7,131.1,155,834,87,134
329,220.6,1734.4,131.1,155,834,87,134
330,221.4,1740.3,131.1,155,834,87,134
331,222.2,1746.0,131.0,156,835,87,133
332,222.9,1751.7,131.0,156,835,87,133
333,223.4,1755.6,130.8,156,838,88,133
334,224.1,1761.4,130.8,156,838,88,133
335,224.9,1767.2,129.5,161,854,88,133
336,225.7,1772.9,131.0,156,835,87,133
337,226.2,1776.8,131.0,156,835,87,132
338,226.9,1782.4,131.0,156,835,87,132
339,227.7,1788.1,132.5,150,817,86,132
340,228.4,1793.8,132.5,150,817,86,132
341,228.9,1797.6,131.8,153,826,88,132
342,229.7,1803.5,131.8,153,826,88,132
343,230.4,1809.4,129.2,162,858,89,132
344,231.2,1815.2,127.9,167,875,89,132
345,231.7,1819.2,127.9,167,875,89,132
346,232.4,1825.0,127.9,167,875,89,133
347,233.2,1831.0,127.6,168,879,90,133
348,233.7,1834.9,127.6,168,879,90,133
349,234.4,1841.0,127.6,168,879,91,133
350,235.1,1846.9,124.9,180,918,90,133
351,235.7,1851.0,124.9,180,918,90,133
352,236.4,1856.9,124.9,180,918,90,133
353,236.9,1860.9,126.1,175,900,90,133
354,237.7,1866.8,126.1,175,900,90,133
355,238.4,1872.7,126.8,172,890,90,133
356,239.1,1878.6,127.4,169,882,89,133
357,239.7,1882.5,127.4,169,882,89,133
358,240.4,1888.4,127.4,169,882,89,133
359,241.2,1894.4,127.5,169,881,90,133
360,241.7,1898.3,127.5,169,881,90,133
361,242.4,1904.3,126.9,171,889,89,133
362,243.2,1910.2,126.6,172,893,89,133
363,243.7,1914.2,126.6,172,893,89,133
364,244.4,1920.1,126.6,172,893,89,133
365,245.2,1926.0,126.9,171,889,89,133
366,245.6,1929.9,126.9,171,889,89,133
367,246.4,1935.8,127.5,169,881,89,134
368,247.2,1941.8,127.3,170,883,89,134
369,247.7,1945.7,127.3,170,883,89,134
370,248.4,1951.7,127.3,170,883,89,134
371,249.1,1957.5,127.1,170,886,90,134
372,249.6,1961.4,127.1,170,886,90,134
373,250.4,1967.5,127.1,170,886,90,134
374,251.1,1973.4,125.6,177,907,91,134
375,251.7,1977.5,125.6,177,907,91,134
376,252.4,1983.4,125.6,177,907,91,134
377,252.9,1987.5,125.3,178,912,91,134
378,253.6,1993.4,125.3,178,912,91,134
379,254.4,1999.5,125.4,177,910,90,134
380,254.9,2003.4,125.4,177,910,90,134
381,255.6,2009.4,125.9,175,903,90,134
382,256.4,2015.3,125.9,175,903,90,134
383,256.9,2019.3,126.6,172,893,90,134
384,257.6,2025.3,126.6,172,893,90,134
385,258.4,2031.4,125.2,178,913,92,133
386,258.9,2035.4,125.2,178,913,92,133
387,259.7,2041.4,125.0,179,916,91,133
388,260.4,2047.3,126.9,171,889,89,133
389,260.9,2051.1,126.9,171,889,89,133
390,261.7,2057.2,126.9,171,889,89,133
391,262.4,2063.2,126.5,173,895,92,133
392,262.9,2067.2,126.5,173,895,92,133
393,263.6,2073.2,124.7,180,921,91,133
394,264.2,2077.3,124.7,180,921,91,133
395,264.9,2083.2,125.4,177,910,91,134
396,265.6,2089.2,125.4,177,910,91,134
397,266.1,2093.1,126.0,175,902,90,134
398,266.9,2099.2,126.0,175,902,90,134
399,267.6,2105.1,126.1,175,900,91,134
400,268.2,2109.2,126.1,175,900,91,135
401,268.9,2115.2,124.9,180,918,92,135
402,269.7,2121.3,124.8,180,919,91,135
403,270.1,2125.2,124.8,180,919,91,135
404,270.9,2131.3,124.8,180,919,91,136
405,271.4,2135.3,124.6,181,922,92,136
406,272.2,2141.5,124.6,181,922,92,136
407,272.9,2147.6,123.2,187,944,94,136
408,273.4,2151.7,123.2,187,944,94,136
409,274.2,2157.9,122.4,191,956,93,136
410,274.7,2161.9,122.4,191,956,93,136
411,275.4,2168.0,123.2,187,944,92,136
412,276.2,2174.1,123.6,185,937,92,136
413,276.7,2178.2,123.6,185,937,92,136
414,277.4,2184.2,123.6,185,937,92,136
415,277.9,2188.3,123.3,187,942,93,136
416,278.7,2194.5,123.3,187,942,93,136
417,279.4,2200.4,123.6,185,937,91,136
418,279.9,2204.5,123.6,185,937,91,137
419,280.6,2210.4,125.3,178,912,91,137
420,281.1,2214.4,125.3,178,912,91,137
421,281.9,2220.4,125.9,175,903,90,137
422,282.6,2226.4,125.9,175,903,90,137
423,283.2,2230.5,124.9,180,918,91,137
424,283.9,2236.6,124.9,180,918,91,136
425,284.6,2242.5,124.6,181,922,91,136
426,285.2,2246.6,124.6,181,922,91,136
427,285.9,2252.5,125.2,178,913,90,136
428,286.4,2256.6,125.2,178,913,90,136
429,287.2,2262.6,125.1,179,915,92,136
430,287.9,2268.5,125.1,179,915,92,136
431,288.4,2272.6,125.1,179,915,91,136
432,289.1,2278.7,125.1,179,915,91,136
433,289.9,2284.7,124.5,181,924,92,136
434,290.4,2288.8,124.5,181,924,92,136
435,291.1,2294.8,124.3,182,927,92,136
436,291.6,2298.9,124.3,182,927,92,136
437,292.4,2305.0,123.0,188,947,93,136
438,293.1,2311.1,124.1,183,930,92,136
439,293.6,2315.0,124.1,183,930,92,136
440,294.4,2321.1,124.1,183,930,92,136
441,294.9,2325.1,125.3,178,912,92,136
442,295.6,2331.2,125.3,178,912,92,136
443,296.4,2337.3,124.0,184,931,93,136
444,296.9,2341.4,124.0,184,931,93,136
445,297.6,2347.5,123.0,188,947,93,137
446,298.4,2353.4,125.4,177,910,90,137
447,298.9,2357.5,125.4,177,910,90,137
448,299.6,2363.4,125.4,177,910,90,137
449,300.1,2367.3,126.0,175,902,91,137
450,300.9,2373.4,126.0,175,902,91,137
451,301.7,2379.4,125.2,178,913,91,138
452,302.1,2383.4,125.2,178,913,91,138
453,302.9,2389.3,125.8,176,905,91,138
454,303.6,2395.4,125.8,176,905,91,138
455,304.1,2399.3,125.8,176,905,90,139
456,304.9,2405.2,125.8,176,905,90,139
457,305.7,2411.1,127.4,169,882,89,139
458,306.1,2414.9,127.4,169,882,89,140
459,306.9,2420.9,128.7,164,865,89,140
460,307.6,2426.9,128.7,164,865,89,140
461,308.2,2431.0,125.6,177,907,92,140
462,308.9,2437.0,125.6,177,907,92,140
463,309.6,2443.1,124.1,183,930,92,141
464,310.1,2447.1,124.1,183,930,92,141
465,310.9,2453.2,123.7,185,936,92,141
466,311.4,2457.2,123.7,185,936,92,141
467,312.1,2463.3,124.3,182,927,91,142
468,312.9,2469.3,124.5,181,924,91,142
469,313.4,2473.3,124.5,181,924,91,142
470,314.1,2479.3,124.5,181,924,91,142
471,314.9,2485.3,125.3,178,912,91,142
472,315.4,2489.3,125.3,178,912,91,142
473,316.1,2495.4,125.6,177,907,91,143
474,316.7,2499.5,125.6,177,907,91,143
475,317.4,2505.5,124.3,182,927,92,143
476,318.1,2511.5,123.7,185,936,92,143
477,318.6,2515.6,123.7,185,936,92,143
478,319.4,2521.8,123.7,185,936,92,143
479,319.9,2525.8,123.0,188,947,92,143
480,320.6,2531.9,123.0,188,947,92,143
481,321.4,2537.9,123.8,184,934,92,143
482,321.9,2542.0,123.8,184,934,92,143
483,322.6,2548.0,124.4,182,925,91,143
484,323.1,2552.0,124.4,182,925,91,142
485,323.9,2558.0,125.3,178,912,90,142
486,324.6,2564.1,125.3,178,912,90,142
487,325.1,2568.1,124.4,182,925,92,142
488,325.9,2574.3,124.4,182,925,92,142
489,326.4,2578.4,123.0,188,947,92,141
490,327.1,2584.4,123.0,188,947,92,141
491,327.9,2590.5,124.2,183,928,91,141
492,328.4,2594.4,124.2,183,928,91,141
493,329.1,2600.5,125.1,179,915,91,141
494,329.9,2606.4,125.1,179,915,91,141
495,330.4,2610.4,125.6,177,907,90,141
496,331.1,2616.4,125.6,177,907,90,141
497,331.9,2622.6,125.3,178,912,91,141
498,332.4,2626.5,125.3,178,912,91,141
499,333.1,2632.6,124.1,183,930,91,141
500,333.6,2636.6,124.1,183,930,91,141
501,334.4,2642.6,125.0,179,916,91,141
502,335.1,2648.6,125.0,179,916,91,141
503,335.6,2652.7,124.8,180,919,91,141
504,336.4,2658.6,124.8,180,919,91,141
505,337.1,2664.5,125.8,176,905,89,141
506,337.6,2668.4,125.8,176,905,89,141
507,338.4,2674.3,127.8,168,877,89,141
508,339.1,2680.1,127.8,168,877,89,141
509,339.6,2684.1,128.1,167,873,89,141
510,340.4,2690.0,128.1,167,873,89,141
511,341.1,2696.0,127.0,171,888,90,141
512,341.6,2700.0,127.0,171,888,90,141
513,342.4,2706.1,125.4,177,910,91,141
514,343.1,2712.0,125.3,178,912,91,142
515,343.6,2716.1,125.3,178,912,91,142
516,344.4,2722.1,125.3,178,912,91,142
517,344.9,2726.3,124.4,182,925,93,142
518,345.6,2732.5,124.4,182,925,93,142
519,346.4,2738.6,121.0,198,979,93,142
520,346.9,2742.6,121.0,198,979,93,142
521,347.6,2748.6,124.0,184,931,91,142
522,348.1,2752.6,124.0,184,931,91,143
523,348.9,2758.5,125.8,176,905,90,143
524,349.6,2764.6,125.8,176,905,90,143
525,350.1,2768.5,126.1,175,900,90,143
526,350.9,2774.6,126.1,175,900,90,143
527,351.6,2780.6,125.1,179,915,91,143
528,352.1,2784.7,125.1,179,915,91,143
529,352.9,2790.7,124.4,182,925,91,143
530,353.4,2794.8,124.4,182,925,91,143
531,354.1,2800.7,124.4,182,925,91,144
532,354.9,2806.8,124.4,182,925,91,144
533,355.4,2810.7,125.5,177,909,90,144
534,356.1,2816.7,125.5,177,909,90,144
535,356.9,2822.6,126.2,174,899,90,144
536,357.4,2826.6,126.2,174,899,90,144
537,358.1,2832.5,126.9,171,889,89,144
538,358.9,2838.4,126.9,171,889,89,144
539,359.4,2842.4,126.7,172,892,89,144
540,360.1,2848.2,126.7,172,892,89,144
541,360.9,2854.0,128.4,165,869,88,144
542,361.6,2859.9,129.3,162,857,89,144
543,362.1,2863.8,129.3,162,857,89,144
544,362.9,2869.7,129.3,162,857,89,144
545,363.6,2875.7,127.3,170,883,90,144
546,364.1,2879.6,127.3,170,883,90,144
547,364.9,2885.6,126.4,173,896,90,144
548,365.4,2889.6,126.4,173,896,90,144
549,366.1,2895.6,125.7,176,906,90,144
550,366.9,2901.6,125.7,176,906,90,144
551,367.4,2905.7,125.2,178,913,91,144
552,368.1,2911.6,125.2,178,913,91,144
553,368.9,2917.6,125.7,176,906,90,144
554,369.4,2921.4,125.7,176,906,90,144
555,370.1,2927.2,128.1,167,873,88,144
556,370.9,2933.1,128.1,167,873,88,144
557,371.6,2938.9,129.0,163,861,88,144
558,372.1,2942.7,129.0,163,861,88,144
559,372.9,2948.4,130.3,158,844,87,144
560,373.6,2954.2,130.3,158,844,87,144
561,374.4,2960.0,131.3,155,832,87,144
562,374.9,2963.8,131.3,155,832,87,144
563,375.6,2969.6,129.9,160,849,88,144
564,376.4,2975.5,129.9,160,849,88,144
565,376.9,2979.4,128.8,164,863,89,144
566,377.6,2985.5,128.8,164,863,89,144
567,378.4,2991.4,126.2,174,899,91,144
568,378.9,2995.4,126.2,174,899,91,144
569,379.6,3001.4,125.8,176,905,90,145
570,380.4,3007.3,125.8,176,905,90,145
571,380.9,3011.3,126.5,173,895,90,145
572,381.6,3017.2,126.5,173,895,90,145
573,382.4,3023.2,126.3,174,897,91,145
574,382.9,3027.2,126.3,174,897,91,145
575,383.6,3033.3,125.3,178,912,92,145
576,384.4,3039.2,126.4,173,896,90,145
577,384.9,3043.1,126.4,173,896,90,145
578,385.6,3049.0,126.4,173,896,90,145
579,386.4,3054.9,127.4,169,882,90,145
580,386.9,3058.9,127.4,169,882,90,145
581,387.6,3064.9,126.5,173,895,90,144
582,388.4,3070.9,126.3,174,897,90,144
583,388.9,3074.8,126.3,174,897,90,144
584,389.6,3080.8,126.3,174,897,90,144
585,390.4,3086.6,127.1,170,886,89,144
586,390.9,3090.4,127.1,170,886,89,144
587,391.6,3096.4,128.7,164,865,88,144
588,392.4,3102.2,128.7,164,865,88,144
589,392.9,3106.3,127.7,168,878,90,144
590,393.6,3112.3,127.7,168,878,90,144
591,394.4,3118.3,124.9,180,918,91,144
592,394.9,3122.3,124.9,180,918,91,144
593,395.6,3128.2,125.1,179,915,91,144
594,396.4,3134.2,126.6,172,893,90,144
595,396.9,3138.1,126.6,172,893,90,144
596,397.6,3144.1,126.6,172,893,90,144
597,398.4,3150.0,127.0,171,888,90,144
598,398.9,3154.0,127.0,171,888,90,144
599,399.6,3159.9,127.4,169,882,89,144
600,400.4,3165.7,127.8,168,877,89,144
601,400.9,3169.7,127.8,168,877,89,144
602,401.6,3175.6,127.8,168,877,89,144
603,402.4,3181.4,127.4,169,882,89,144
604,402.9,3185.4,127.4,169,882,89,144
605,403.6,3191.3,127.8,168,877,89,144
606,404.4,3197.1,127.8,168,877,89,143
607,404.9,3201.1,127.7,168,878,89,143
608,405.6,3207.0,127.7,168,878,89,143
609,406.4,3213.1,126.6,172,893,91,143
610,406.9,3217.0,126.6,172,893,91,143
611,407.6,3223.0,125.4,177,910,90,143
