Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
199,135.6,1023.5,127.8,168,877,89,129
200,136.3,1029.4,127.8,168,877,89,129
201,136.8,1033.2,128.6,165,866,88,129
202,137.6,1039.0,128.6,165,866,88,129
203,138.3,1044.7,130.2,159,845,87,129
204,139.1,1050.6,130.4,158,843,88,129
205,139.6,1054.4,130.4,158,843,88,129
206,140.3,1060.2,130.4,158,843,88,129
207,141.1,1066.0,129.8,160,850,87,129
208,141.8,1071.8,130.5,157,841,87,129
209,142.3,1075.6,130.5,157,841,87,129
210,143.1,1081.5,130.5,157,841,87,129
211,143.8,1087.3,129.6,161,853,88,129
212,144.3,1091.1,129.6,161,853,88,129
213,145.1,1097.0,129.4,162,855,89,129
214,145.8,1102.9,129.4,162,855,89,130
215,146.6,1108.7,128.3,166,870,88,130
216,147.1,1112.7,128.3,166,870,88,130
217,147.8,1118.5,128.1,167,873,89,130
218,148.6,1124.4,127.9,167,875,89,130
219,149.1,1128.3,127.9,167,875,89,130
220,149.8,1134.2,127.9,167,875,89,130
221,150.6,1140.0,128.3,166,870,88,130
222,151.1,1144.0,128.3,166,870,88,130
223,151.8,1149.8,128.1,167,873,90,130
224,152.6,1155.8,128.1,167,873,90,131
225,153.1,1159.7,127.7,168,878,89,131
226,153.8,1165.6,127.7,168,878,89,131
227,154.6,1171.4,128.0,167,874,89,131
228,155.3,1177.2,129.2,162,858,88,130
229,155.8,1181.1,129.2,162,858,88,130
230,156.6,1186.9,129.2,162,858,88,130
231,157.3,1192.5,130.4,158,843,87,130
232,158.1,1198.2,130.4,158,843,87,130
233,158.6,1201.9,132.5,150,817,86,130
234,159.3,1207.7,132.5,150,817,86,130
235,160.1,1213.4,133.0,149,812,86,130
236,160.8,1219.0,133.0,149,812,86,130
237,161.6,1224.6,132.3,151,820,85,130
238,162.3,1230.1,135.7,140,782,84,130
239,162.8,1233.8,135.7,140,782,84,130
240,163.6,1239.4,135.7,140,782,84,131
241,164.3,1245.1,133.8,146,802,87,131
242,165.1,1251.0,133.8,146,802,87,131
243,165.6,1254.8,130.6,157,840,88,131
244,166.3,1260.6,130.6,157,840,88,131
245,167.1,1266.5,129.4,162,855,88,131
246,167.8,1272.3,129.7,160,852,88,131
247,168.3,1276.1,129.7,160,852,88,131
248,169.1,1282.0,129.7,160,852,88,131
249,169.8,1287.8,129.1,163,859,89,131
250,170.3,1291.7,129.1,163,859,89,131
251,171.1,1297.5,129.5,161,854,87,131
252,171.8,1303.2,129.5,161,854,87,131
253,172.6,1308.9,131.0,156,835,86,131
254,173.1,1312.7,131.0,156,835,86,131
255,173.8,1318.4,131.7,153,827,86,131
256,174.6,1324.2,131.7,153,827,86,131
257,175.3,1329.9,131.2,155,833,86,131
258,175.8,1333.7,131.2,155,833,86,131
259,176.6,1339.6,130.6,157,840,88,131
260,177.3,1345.4,130.6,157,840,88,131
261,178.1,1351.2,129.3,162,857,88,131
262,178.6,1355.1,129.3,162,857,88,131
263,179.3,1360.9,130.0,159,848,87,131
264,180.1,1366.7,130.0,159,848,87,131
265,180.8,1372.5,129.4,162,855,88,132
266,181.3,1376.4,129.4,162,855,88,132
267,182.1,1382.2,128.9,163,862,88,132
268,182.8,1388.0,128.9,163,862,88,132
269,183.3,1392.0,129.3,162,857,88,133
270,184.1,1397.8,129.3,162,857,88,133
271,184.8,1403.6,129.1,163,859,88,133
272,185.6,1409.5,128.9,163,862,88,133
273,186.1,1413.3,128.9,163,862,88,133
274,186.8,1419.2,128.9,163,862,88,133
275,187.6,1425.1,128.7,164,865,88,133
276,188.1,1428.9,128.7,164,865,88,133
277,188.8,1434.7,128.8,164,863,88,134
278,189.6,1440.7,128.8,164,863,88,134
279,190.1,1444.6,127.9,167,875,90,134
280,190.8,1450.6,127.9,167,875,90,134
281,191.6,1456.6,126.2,174,899,90,134
282,192.1,1460.6,126.2,174,899,90,134
283,192.8,1466.5,126.4,173,896,90,134
284,193.6,1472.4,126.4,173,896,90,134
285,194.1,1476.4,127.6,168,879,89,134
286,194.8,1482.4,127.6,168,879,89,134
287,195.6,1488.4,125.7,176,906,91,135
288,196.1,1492.3,125.7,176,906,91,135
289,196.8,1498.3,126.8,172,890,89,135
290,197.6,1504.1,126.8,172,890,89,135
291,198.1,1508.0,128.4,165,869,88,135
292,198.8,1513.9,128.4,165,869,88,135
293,199.6,1519.7,128.5,165,867,89,136
294,200.3,1525.5,128.5,165,867,90,136
295,200.8,1529.6,128.5,165,867,90,136
296,201.6,1535.7,128.5,165,867,90,136
297,202.1,1539.6,124.3,182,927,91,136
298,202.8,1545.7,124.3,182,927,91,136
299,203.6,1551.6,125.6,177,907,91,137
300,204.1,1555.5,125.6,177,907,91,137
301,204.8,1561.6,126.2,174,899,91,137
302,205.6,1567.5,126.2,174,899,91,137
303,206.1,1571.5,126.1,175,900,90,137
304,206.8,1577.4,126.1,175,900,90,137
305,207.6,1583.3,127.6,168,879,89,137
306,208.1,1587.2,127.6,168,879,89,137
307,208.8,1593.0,128.1,167,873,90,138
308,209.6,1599.0,128.1,167,873,90,138
309,210.1,1602.9,127.9,167,875,90,138
310,210.8,1608.9,127.9,167,875,90,138
311,211.6,1614.7,127.5,169,881,89,138
312,212.3,1620.5,128.8,164,863,88,138
313,212.8,1624.4,128.8,164,863,88,138
314,213.6,1630.2,128.8,164,863,88,138
315,214.3,1635.9,130.1,159,847,88,138
316,214.8,1639.7,130.1,159,847,88,138
317,215.6,1645.6,130.3,158,844,88,138
318,216.3,1651.4,130.3,158,844,88,138
319,217.1,1657.2,129.8,160,850,88,138
320,217.6,1661.1,129.8,160,850,88,138
321,218.3,1666.9,129.4,162,855,88,138
322,219.1,1672.7,129.4,162,855,88,138
323,219.8,1678.7,128.7,164,865,89,138
324,220.3,1682.5,128.7,164,865,89,138
325,221.1,1688.3,128.4,165,869,89,138
326,221.8,1694.3,128.5,165,867,88,138
327,222.3,1698.1,128.5,165,867,88,138
328,223.1,1704.1,128.5,165,867,88,138
329,223.8,1709.9,128.5,165,867,88,138
330,224.3,1713.7,128.5,165,867,88,138
331,225.1,1719.7,128.3,166,870,89,138
332,225.8,1725.5,128.3,166,870,89,138
333,226.6,1731.4,128.2,166,871,88,138
334,227.1,1735.3,128.2,166,871,88,138
335,227.8,1741.2,128.2,166,871,89,138
336,228.6,1747.1,127.1,170,886,89,138
337,229.1,1751.1,127.1,170,886,89,138
338,229.8,1757.0,127.1,170,886,89,138
339,230.3,1761.1,126.0,175,902,91,138
340,231.1,1767.0,126.0,175,902,91,138
341,231.8,1773.0,126.3,174,897,90,138
342,232.3,1776.9,126.3,174,897,90,138
343,233.1,1782.7,127.1,170,886,90,138
344,233.8,1788.7,127.1,170,886,90,138
345,234.6,1794.5,128.2,166,871,89,139
346,235.1,1798.4,128.2,166,871,89,139
347,235.8,1804.2,128.5,165,867,89,139
348,236.6,1810.1,128.5,165,867,89,139
349,237.1,1814.0,129.1,163,859,89,139
350,237.8,1819.8,129.1,163,859,89,139
351,238.6,1825.6,129.3,162,857,88,139
352,239.3,1831.4,128.5,165,867,89,139
353,239.8,1835.4,128.5,165,867,89,139
354,240.6,1841.1,128.5,165,867,89,139
355,241.3,1846.9,129.4,162,855,88,139
356,241.8,1850.8,129.4,162,855,88,139
357,242.6,1856.6,129.5,161,854,88,139
358,243.3,1862.4,129.5,161,854,88,139
359,244.1,1868.3,130.1,159,847,88,139
360,244.6,1872.1,130.1,159,847,88,139
361,245.3,1877.9,129.3,162,857,89,138
362,246.1,1883.8,129.3,162,857,89,138
363,246.6,1887.7,128.9,163,862,89,138
364,247.3,1893.6,128.9,163,862,89,138
365,248.1,1899.4,128.0,167,874,89,138
366,248.8,1905.2,128.0,167,874,89,137
367,249.3,1908.9,130.0,159,848,87,137
368,250.1,1914.7,130.0,159,848,87,137
369,250.8,1920.3,132.4,151,818,85,137
370,251.6,1926.0,132.4,151,818,85,136
371,252.3,1931.7,132.9,149,813,86,136
372,252.8,1935.6,132.9,149,813,86,136
373,253.6,1941.4,130.4,158,843,88,136
374,254.3,1947.2,130.4,158,843,88,136
375,254.8,1951.2,129.1,163,859,88,136
376,255.6,1957.0,129.1,163,859,88,136
377,256.3,1962.8,129.2,162,858,88,136
378,257.1,1968.6,129.5,161,854,88,136
379,257.6,1972.5,129.5,161,854,88,136
380,258.3,1978.3,129.5,161,854,88,136
381,259.1,1984.1,129.7,160,852,88,136
382,259.8,1989.9,130.6,157,840,87,135
383,260.3,1993.6,130.6,157,840,87,135
384,261.1,1999.4,130.6,157,840,87,135
385,261.8,2005.1,131.5,154,829,86,135
386,262.6,2010.8,130.9,156,837,86,135
387,263.1,2014.7,130.9,156,837,86,135
388,263.8,2020.3,130.9,156,837,86,135
389,264.6,2026.1,132.5,150,817,86,134
390,265.3,2031.8,132.5,150,817,86,134
391,265.8,2035.8,129.9,160,849,89,134
392,266.6,2041.7,129.9,160,849,89,134
393,267.3,2047.6,127.6,168,879,89,133
394,267.8,2051.5,127.6,168,879,89,133
395,268.6,2057.4,127.6,168,879,89,133
396,269.3,2063.3,127.6,168,879,89,133
397,269.8,2067.1,128.3,166,870,89,133
398,270.6,2073.1,128.3,166,870,89,132
399,271.3,2078.8,129.0,163,861,88,132
400,272.1,2084.6,129.0,163,861,88,132
401,272.6,2088.4,130.1,159,847,88,132
402,273.3,2094.3,130.1,159,847,88,132
403,274.1,2100.2,128.9,163,862,88,132
404,274.6,2104.1,128.9,163,862,88,132
405,275.3,2109.9,128.9,163,862,90,132
406,276.1,2115.9,128.9,163,862,90,132
407,276.8,2121.8,127.3,170,883,90,132
408,277.3,2125.6,127.3,170,883,90,132
409,278.1,2131.5,128.1,167,873,89,132
410,278.8,2137.4,128.1,167,873,89,132
411,279.3,2141.2,128.8,164,863,89,133
412,280.1,2147.0,128.8,164,863,89,133
413,280.8,2153.0,128.9,163,862,89,133
414,281.3,2156.8,128.9,163,862,89,134
415,282.1,2162.8,128.3,166,870,89,134
416,282.8,2168.5,128.3,166,870,89,134
417,283.6,2174.4,128.8,164,863,88,134
418,284.1,2178.1,128.8,164,863,88,134
419,284.8,2183.9,130.6,157,840,87,135
420,285.6,2189.7,130.6,157,840,87,135
421,286.3,2195.6,130.0,159,848,89,135
422,286.8,2199.6,130.0,159,848,89,135
423,287.6,2205.6,127.0,171,888,91,136
424,288.1,2209.6,127.0,171,888,91,136
425,288.8,2215.5,125.9,175,903,91,136
426,289.6,2221.6,125.9,175,903,91,136
427,290.1,2225.5,125.7,176,906,90,136
428,290.8,2231.3,125.7,176,906,90,137
429,291.6,2237.3,127.2,170,885,89,137
430,292.3,2243.1,128.8,164,863,88,137
431,292.8,2246.9,128.8,164,863,88,137
432,293.6,2252.7,128.8,164,863,88,137
433,294.3,2258.4,130.8,156,838,87,137
434,295.1,2264.2,130.5,157,841,88,137
435,295.6,2268.2,130.5,157,841,88,137
436,296.3,2274.0,130.5,157,841,88,138
437,297.1,2279.8,128.5,165,867,88,138
438,297.6,2283.7,128.5,165,867,88,138
439,298.3,2289.6,129.0,163,861,89,138
440,299.1,2295.4,129.0,163,861,89,138
441,299.6,2299.5,127.9,167,875,88,138
442,300.3,2305.3,127.9,167,875,88,139
443,301.1,2311.4,127.1,170,886,90,139
444,301.6,2315.2,127.1,170,886,90,139
445,302.3,2321.0,127.4,169,882,89,139
446,303.1,2327.0,127.4,169,882,89,139
447,303.8,2332.7,128.3,166,870,89,139
448,304.3,2336.5,128.3,166,870,89,139
449,305.1,2342.5,129.3,162,857,88,139
450,305.8,2348.2,129.3,162,857,88,139
451,306.3,2352.1,129.5,161,854,88,139
452,307.1,2358.0,129.5,161,854,88,139
453,307.8,2363.7,129.2,162,858,88,139
454,308.6,2369.5,129.2,162,858,88,138
455,309.1,2373.2,131.4,154,830,86,138
456,309.8,2378.8,131.4,154,830,86,138
457,310.6,2384.6,132.5,150,817,86,138
458,311.3,2390.2,132.5,150,817,86,138
459,312.1,2396.0,132.4,151,818,87,138
460,312.6,2399.8,132.4,151,818,87,138
461,313.3,2405.4,131.8,153,826,87,138
462,314.1,2411.6,131.8,153,826,87,138
463,314.6,2415.4,128.4,165,869,90,138
464,315.4,2421.4,128.4,165,869,90,139
465,316.1,2427.2,128.0,167,874,90,139
466,316.9,2433.1,128.2,166,871,89,139
467,317.4,2437.0,128.2,166,871,89,139
468,318.1,2442.8,128.2,166,871,89,139
469,318.8,2448.5,129.7,160,852,88,139
470,319.4,2452.5,129.7,160,852,88,139
471,320.1,2458.3,129.4,162,855,89,139
472,320.8,2464.0,129.4,162,855,89,139
473,321.6,2469.8,129.6,161,853,88,139
474,322.1,2473.6,129.6,161,853,88,139
475,322.8,2479.3,131.4,154,830,86,139
476,323.6,2485.0,131.4,154,830,86,139
477,324.3,2490.5,132.9,149,813,85,139
478,325.1,2496.1,132.9,149,813,85,139
479,325.6,2499.8,135.2,142,787,84,139
480,326.4,2505.6,135.2,142,787,84,139
481,327.1,2511.3,132.7,150,815,86,139
482,327.8,2516.9,132.7,150,815,86,139
483,328.6,2522.6,132.3,151,820,86,139
484,329.1,2526.3,132.3,151,820,86,139
485,329.9,2532.0,132.8,149,814,85,139
486,330.6,2537.6,132.8,149,814,85,139
487,331.4,2543.4,133.4,147,807,86,138
488,332.1,2549.0,132.2,151,821,86,138
489,332.6,2553.0,132.2,151,821,86,138
490,333.4,2558.6,132.2,151,821,86,138
491,334.1,2564.2,133.1,148,810,84,138
492,334.9,2569.8,133.1,148,810,84,138
493,335.6,2575.3,134.7,143,792,84,138
494,336.4,2580.8,135.7,140,782,84,138
495,336.9,2584.6,135.7,140,782,84,138
496,337.6,2590.1,135.7,140,782,84,138
497,338.4,2595.5,137.0,136,768,82,138
498,339.1,2601.0,137.0,136,768,82,138
499,339.9,2606.5,138.1,133,757,83,138
500,340.6,2612.2,138.1,133,757,83,138
501,341.4,2617.8,134.6,144,793,86,138
502,341.9,2621.5,134.6,144,793,86,138
503,342.6,2627.2,133.0,149,812,86,138
504,343.4,2632.7,133.0,149,812,86,138
505,344.1,2638.3,134.5,144,795,84,138
506,344.9,2643.9,134.7,143,792,84,138
507,345.4,2647.7,134.7,143,792,84,138
508,346.1,2653.2,134.7,143,792,84,138
509,346.9,2658.9,135.0,142,789,86,138
510,347.6,2664.6,135.0,142,789,86,138
511,348.4,2670.2,132.5,150,817,85,138
512,348.9,2673.9,132.5,150,817,85,138
513,349.6,2679.7,133.1,148,810,86,138
514,350.4,2685.4,133.1,148,810,86,138
515,351.1,2691.0,132.6,150,816,86,138
516,351.9,2696.7,132.9,149,813,85,138
517,352.4,2700.4,132.9,149,813,85,138
518,353.1,2706.0,132.9,149,813,85,138
519,353.9,2711.7,133.1,148,810,86,138
520,354.6,2717.5,133.1,148,810,86,138
521,355.4,2723.1,132.7,150,815,85,137
522,355.9,2726.9,132.7,150,815,85,137
523,356.6,2732.7,132.2,151,821,87,137
524,357.4,2738.6,132.2,151,821,87,137
525,357.9,2742.4,128.8,164,863,88,137
526,358.6,2748.3,128.8,164,863,88,137
527,359.4,2754.2,128.6,165,866,88,137
528,360.1,2760.0,128.1,167,873,89,137
529,360.6,2764.0,128.1,167,873,89,137
530,361.4,2769.9,128.1,167,873,89,138
531,362.1,2775.6,128.0,167,874,89,138
532,362.6,2779.6,128.0,167,874,89,138
533,363.4,2785.3,129.9,160,849,87,138
534,364.1,2790.9,129.9,160,849,87,138
535,364.9,2796.6,131.9,153,824,86,139
536,365.4,2800.6,131.9,153,824,86,139
537,366.1,2806.3,130.6,157,840,88,139
538,366.9,2812.1,130.6,157,840,88,139
539,367.6,2817.9,129.6,161,853,88,139
540,368.1,2821.8,129.6,161,853,88,139
541,368.9,2827.6,130.2,159,845,89,139
542,369.6,2833.5,130.2,159,845,89,139
543,370.1,2837.5,127.9,167,875,90,139
544,370.9,2843.4,127.9,167,875,90,140
545,371.6,2849.4,126.9,171,889,90,140
546,372.1,2853.3,126.9,171,889,90,140
547,372.9,2859.2,126.1,175,900,91,140
548,373.6,2865.3,126.1,175,900,91,140
549,374.1,2869.3,125.9,175,903,91,140
550,374.9,2875.3,125.9,175,903,91,140
551,375.6,2881.3,125.3,178,912,91,141
552,376.1,2885.3,125.3,178,912,91,141
553,376.9,2891.2,126.0,175,902,90,141
554,377.6,2897.2,126.4,173,896,90,141
555,378.1,2901.2,126.4,173,896,90,141
556,378.9,2907.2,126.4,173,896,90,141
557,379.6,2913.1,126.0,175,902,90,141
558,380.1,2917.1,126.0,175,902,90,141
559,380.9,2923.0,126.5,173,895,90,141
560,381.6,2928.9,127.0,171,888,89,142
561,382.1,2932.9,127.0,171,888,89,142
562,382.9,2938.7,127.0,171,888,89,142
563,383.6,2944.5,128.2,166,871,88,142
564,384.1,2948.5,128.2,166,871,88,142
565,384.9,2954.3,129.0,163,861,88,142
566,385.6,2960.3,129.0,163,861,88,142
567,386.1,2964.2,127.6,168,879,90,142
568,386.9,2970.0,127.6,168,879,90,143
569,387.6,2975.9,127.6,168,879,89,143
570,388.1,2979.8,127.6,168,879,89,143
571,388.9,2985.8,128.7,164,865,90,143
572,389.6,2991.7,128.7,164,865,90,143
573,390.1,2995.7,126.0,175,902,90,143
574,390.9,3001.7,126.0,175,902,90,143
575,391.6,3007.5,126.6,172,893,90,143
576,392.1,3011.5,126.6,172,893,90,143
577,392.9,3017.5,127.2,170,885,90,143
578,393.6,3023.3,127.2,170,885,90,143
579,394.4,3029.2,127.2,170,885,88,143
580,394.9,3033.0,127.2,170,885,88,143
581,395.6,3038.8,129.8,160,850,88,143
582,396.4,3044.8,129.8,160,850,88,143
583,396.9,3048.7,128.2,166,871,89,143
584,397.6,3054.4,128.2,166,871,89,143
585,398.4,3060.4,128.7,164,865,88,143
586,398.9,3064.2,128.7,164,865,88,143
587,399.6,3070.1,128.8,164,863,90,143
588,400.4,3076.0,128.8,164,863,90,144
589,400.9,3080.1,127.8,168,877,90,144
590,401.6,3086.0,127.8,168,877,90,144
591,402.4,3092.0,125.2,178,913,91,144
592,402.9,3096.0,125.2,178,913,91,144
593,403.6,3101.7,127.0,171,888,89,144
594,404.4,3107.5,127.0,171,888,89,144
595,405.1,3113.3,129.6,161,853,88,144
596,405.6,3117.1,129.6,161,853,88,144
597,406.4,3123.0,130.2,159,845,88,145
598,407.1,3128.8,130.2,159,845,88,145
599,407.9,3134.7,129.3,162,857,88,145
600,408.4,3138.5,129.3,162,857,88,145
601,409.1,3144.4,129.2,162,858,89,145
602,409.9,3150.3,129.2,162,858,89,145
603,410.4,3154.1,128.3,166,870,88,145
604,411.1,3160.0,128.3,166,870,88,145
605,411.9,3165.8,129.0,163,861,88,145
606,412.4,3169.8,129.0,163,861,88,145
607,413.1,3175.6,128.5,165,867,89,145
608,413.9,3181.5,128.5,165,867,89,145
609,414.6,3187.2,128.8,164,863,88,145
610,415.1,3191.2,128.8,164,863,88,144
611,415.9,3197.0,128.7,164,865,88,144
612,416.6,3202.7,128.7,164,865,88,144
